Formula,avg % of optimum found,exact optimums found,blunders
wuf20-0922.mwcnf,51.006711409395976,20,0
wuf20-0545.mwcnf,57.90434782608696,53,0
wuf20-089.mwcnf,45.560155239327294,7,0
wuf20-0556.mwcnf,76.22297297297297,49,0
wuf20-0571.mwcnf,37.46255060728745,18,0
wuf20-0352.mwcnf,73.58995815899581,31,0
wuf20-0500.mwcnf,67.43809523809524,52,0
wuf20-047.mwcnf,55.9496855345912,12,0
wuf20-0210.mwcnf,36.62509170946442,2,0
wuf20-0411.mwcnf,51.90740740740741,47,0
wuf20-0386.mwcnf,82.34234234234235,80,0
wuf20-0930.mwcnf,11.426666666666668,9,0
wuf20-0972.mwcnf,100.0,100,0
wuf20-0788.mwcnf,42.99198250728863,2,0
wuf20-0499.mwcnf,51.0735294117647,4,0
wuf20-0368.mwcnf,73.48497854077253,28,0
wuf20-0757.mwcnf,52.38262370540851,17,0
wuf20-0602.mwcnf,51.32913735653462,0,0
wuf20-0674.mwcnf,100.0,100,0
wuf20-060.mwcnf,61.485257985257995,12,0
wuf20-0888.mwcnf,69.99721706864564,10,0
wuf20-0308.mwcnf,61.806796116504856,26,0
wuf20-0298.mwcnf,67.57872638208538,34,0
wuf20-085.mwcnf,36.15122615803815,35,0
wuf20-0840.mwcnf,100.0,100,0
wuf20-0690.mwcnf,53.94321653189578,7,0
wuf20-0728.mwcnf,33.277624309392266,12,0
wuf20-0197.mwcnf,100.0,100,0
wuf20-0666.mwcnf,63.576427255985266,56,0
wuf20-0214.mwcnf,100.0,100,0
wuf20-0759.mwcnf,100.0,100,0
wuf20-0878.mwcnf,46.52401894451962,0,0
wuf20-0262.mwcnf,100.0,99,0
wuf20-0865.mwcnf,42.458458458458466,9,0
wuf20-0483.mwcnf,56.9311163895487,2,0
wuf20-0739.mwcnf,60.3298969072165,20,0
wuf20-0702.mwcnf,46.52632336018412,4,0
wuf20-0784.mwcnf,49.669395711500975,20,0
wuf20-0533.mwcnf,68.08163265306122,32,0
wuf20-0751.mwcnf,59.629910406616126,17,0
wuf20-0835.mwcnf,51.79343841642228,2,0
wuf20-07.mwcnf,49.42813123074134,22,0
wuf20-036.mwcnf,67.91757387247277,25,0
wuf20-0195.mwcnf,55.72033898305085,8,0
wuf20-0588.mwcnf,35.765765765765764,3,0
wuf20-0925.mwcnf,48.99955927721463,3,0
wuf20-0525.mwcnf,63.48380355276907,4,0
wuf20-0137.mwcnf,33.76672171758877,0,0
wuf20-0462.mwcnf,52.5304347826087,47,0
wuf20-0965.mwcnf,53.96160064672595,7,0
wuf20-0582.mwcnf,100.0,100,0
wuf20-0921.mwcnf,75.42782026768643,32,0
wuf20-0400.mwcnf,62.816901408450704,20,0
wuf20-0351.mwcnf,55.25816993464052,20,0
wuf20-0871.mwcnf,58.674576271186446,4,0
wuf20-0123.mwcnf,44.66829268292683,43,0
wuf20-0909.mwcnf,60.40793201133145,6,0
wuf20-0955.mwcnf,69.13593603010348,2,0
wuf20-0764.mwcnf,100.0,100,0
wuf20-0887.mwcnf,100.0,100,0
wuf20-0385.mwcnf,53.15121951219512,27,0
wuf20-0529.mwcnf,42.44549763033176,6,0
wuf20-0341.mwcnf,58.622352941176466,2,0
wuf20-0577.mwcnf,52.20886981402003,8,0
wuf20-0843.mwcnf,61.89680193496371,1,0
wuf20-0635.mwcnf,62.91208791208791,25,0
wuf20-0714.mwcnf,71.54922127534529,5,0
wuf20-0242.mwcnf,56.4975631369074,6,0
wuf20-0749.mwcnf,63.74267662263067,20,0
wuf20-0248.mwcnf,100.0,100,0
wuf20-0346.mwcnf,61.95464362850972,23,0
wuf20-0687.mwcnf,59.746812386156655,59,0
wuf20-0474.mwcnf,34.38993710691824,4,0
wuf20-0264.mwcnf,63.73153153153154,26,0
wuf20-0216.mwcnf,47.704957678355505,15,0
wuf20-0448.mwcnf,54.20170454545454,18,0
wuf20-0657.mwcnf,63.56513482719331,6,0
wuf20-0618.mwcnf,48.76051188299817,48,0
wuf20-019.mwcnf,59.57662751921126,58,0
wuf20-0627.mwcnf,47.70071301247772,9,0
wuf20-083.mwcnf,59.439885743962606,5,0
wuf20-0291.mwcnf,52.08789289871944,12,0
wuf20-0698.mwcnf,100.0,100,0
wuf20-0185.mwcnf,99.9090909090909,99,0
wuf20-064.mwcnf,59.13995381062355,14,0
wuf20-0948.mwcnf,54.85526315789473,53,0
wuf20-0436.mwcnf,54.48843930635838,2,0
wuf20-0334.mwcnf,41.64666666666667,9,0
wuf20-0945.mwcnf,47.44,46,0
wuf20-0511.mwcnf,65.2121212121212,20,0
wuf20-0147.mwcnf,48.42542787286064,47,0
wuf20-0869.mwcnf,92.04540295119183,76,0
wuf20-0682.mwcnf,65.1585635359116,20,0
wuf20-0281.mwcnf,46.48145363408521,5,0
wuf20-0981.mwcnf,67.81316348195328,26,0
wuf20-0838.mwcnf,53.18757706535141,4,0
wuf20-0587.mwcnf,63.04533333333333,19,0
wuf20-0456.mwcnf,29.10332950631458,20,0
wuf20-0493.mwcnf,100.0,100,0
wuf20-0440.mwcnf,79.3983286908078,22,0
wuf20-0833.mwcnf,39.39803581744656,23,0
wuf20-0911.mwcnf,65.05028927458834,5,0
wuf20-0566.mwcnf,39.42565597667638,11,0
wuf20-0518.mwcnf,100.0,100,0
wuf20-0851.mwcnf,50.34735023041475,10,0
wuf20-0130.mwcnf,30.638333333333332,2,0
wuf20-0709.mwcnf,72.65309898242369,29,0
wuf20-0942.mwcnf,46.73029184837303,5,0
wuf20-0794.mwcnf,52.72131147540984,52,0
wuf20-0280.mwcnf,86.95022624434388,52,0
wuf20-0213.mwcnf,58.68205574912892,20,0
wuf20-0487.mwcnf,52.51520572450805,13,0
wuf20-0203.mwcnf,5.846153846153847,4,0
wuf20-05.mwcnf,35.95063985374772,35,0
wuf20-0521.mwcnf,40.66046511627907,24,0
wuf20-0952.mwcnf,62.82648158035237,27,0
wuf20-0134.mwcnf,50.35554728220402,10,0
wuf20-0395.mwcnf,56.70316301703163,0,0
wuf20-0718.mwcnf,49.175709001233045,9,0
wuf20-0194.mwcnf,72.51952662721892,0,0
wuf20-0574.mwcnf,63.48181818181818,61,0
wuf20-0475.mwcnf,59.171171171171174,56,0
wuf20-0859.mwcnf,73.2004749653671,26,0
wuf20-0580.mwcnf,69.4978448275862,32,0
wuf20-0190.mwcnf,61.59483808132457,8,0
wuf20-0176.mwcnf,100.0,100,0
wuf20-0209.mwcnf,63.88516746411483,63,0
wuf20-0306.mwcnf,38.78188443519,8,0
wuf20-0383.mwcnf,49.55882352941177,28,0
wuf20-0172.mwcnf,100.0,100,0
wuf20-0202.mwcnf,64.32111111111111,17,0
wuf20-018.mwcnf,100.0,100,0
wuf20-0284.mwcnf,57.149749926448955,2,0
wuf20-0890.mwcnf,74.59200841219769,8,0
wuf20-015.mwcnf,42.21219851576994,4,0
wuf20-0394.mwcnf,56.94254937163376,13,0
wuf20-0259.mwcnf,59.223908918406075,0,0
wuf20-0782.mwcnf,100.0,100,0
wuf20-0624.mwcnf,68.00926829268293,27,0
wuf20-0607.mwcnf,100.0,100,0
wuf20-0274.mwcnf,84.96601941747572,46,0
wuf20-0986.mwcnf,29.35794871794872,3,0
wuf20-0100.mwcnf,73.67153589315527,52,0
wuf20-0872.mwcnf,64.79847908745246,1,0
wuf20-0551.mwcnf,55.23831775700935,27,0
wuf20-0326.mwcnf,66.93103448275862,30,0
wuf20-061.mwcnf,100.0,100,0
wuf20-0204.mwcnf,65.5095879232966,12,0
wuf20-0457.mwcnf,64.15690376569037,29,0
wuf20-0104.mwcnf,70.78922207735768,16,0
wuf20-0854.mwcnf,65.01954022988507,17,0
wuf20-016.mwcnf,57.169789892106756,14,0
wuf20-0810.mwcnf,42.51198612669591,11,0
wuf20-0265.mwcnf,70.44444444444444,19,0
wuf20-0781.mwcnf,62.41700960219478,62,0
wuf20-0787.mwcnf,34.73447029591145,0,0
wuf20-0864.mwcnf,76.19557823129252,23,0
wuf20-0612.mwcnf,47.86861313868613,46,0
wuf20-0267.mwcnf,78.73304825901039,2,0
wuf20-0892.mwcnf,65.31476323119777,32,0
wuf20-0704.mwcnf,65.14878823996821,9,0
wuf20-0417.mwcnf,68.52341597796143,3,0
wuf20-0109.mwcnf,41.578345026620894,40,0
wuf20-0705.mwcnf,40.22,39,0
wuf20-0118.mwcnf,56.64017823988117,2,0
wuf20-0460.mwcnf,63.17990654205608,11,0
wuf20-0975.mwcnf,57.744029850746266,19,0
wuf20-0403.mwcnf,62.03493449781659,20,0
wuf20-0917.mwcnf,46.02448071216617,15,0
wuf20-0685.mwcnf,55.42041800643087,20,0
wuf20-0741.mwcnf,50.59079784630446,17,0
wuf20-0964.mwcnf,45.30190538764783,2,0
wuf20-0233.mwcnf,74.64722617354195,16,0
wuf20-0546.mwcnf,56.80285035629454,5,0
wuf20-0951.mwcnf,65.07463718037319,16,0
wuf20-0240.mwcnf,67.16545265348596,7,0
wuf20-0423.mwcnf,55.75728155339806,31,0
wuf20-0637.mwcnf,53.591340658315254,30,0
wuf20-0806.mwcnf,60.60109289617486,60,0
wuf20-0659.mwcnf,62.26359832635983,6,0
wuf20-0736.mwcnf,20.986301369863014,20,0
wuf20-0754.mwcnf,45.429537074969275,13,0
wuf20-0532.mwcnf,41.698113207547166,40,0
wuf20-0439.mwcnf,62.621621621621614,4,0
wuf20-0454.mwcnf,50.31845238095239,22,0
wuf20-0896.mwcnf,100.0,100,0
wuf20-0419.mwcnf,100.0,100,0
wuf20-0261.mwcnf,65.33980582524272,19,0
wuf20-0412.mwcnf,53.21353383458647,1,0
wuf20-0278.mwcnf,46.394160583941606,46,0
wuf20-0940.mwcnf,63.53955555555555,29,0
wuf20-0331.mwcnf,57.04166666666667,26,0
wuf20-0453.mwcnf,56.78018575851392,36,0
wuf20-0979.mwcnf,100.0,100,0
wuf20-0613.mwcnf,49.20764119601329,31,0
wuf20-0926.mwcnf,56.65957446808511,32,0
wuf20-0675.mwcnf,63.80580762250454,63,0
wuf20-0107.mwcnf,100.0,100,0
wuf20-091.mwcnf,100.0,100,0
wuf20-0199.mwcnf,40.81685575364668,7,0
wuf20-0992.mwcnf,38.13559322033898,12,0
wuf20-09.mwcnf,100.0,100,0
wuf20-0495.mwcnf,72.06944444444444,61,0
wuf20-0307.mwcnf,47.7625,1,0
wuf20-0606.mwcnf,100.0,100,0
wuf20-0531.mwcnf,40.59222333000997,4,0
wuf20-0193.mwcnf,52.05755395683454,51,0
wuf20-0828.mwcnf,42.46170137663255,2,0
wuf20-0793.mwcnf,53.615871833084945,9,0
wuf20-040.mwcnf,51.44117647058823,40,0
wuf20-0978.mwcnf,100.0,100,0
wuf20-0549.mwcnf,62.90986394557824,8,0
wuf20-0717.mwcnf,49.03818181818182,47,0
wuf20-0820.mwcnf,48.89930450559419,2,0
wuf20-0860.mwcnf,54.49666767646168,4,0
wuf20-0534.mwcnf,75.33652007648183,19,0
wuf20-0604.mwcnf,41.98473788984737,1,0
wuf20-0406.mwcnf,60.70297029702971,38,0
wuf20-0818.mwcnf,66.50241545893721,57,0
wuf20-0902.mwcnf,42.89641943734016,12,0
wuf20-0110.mwcnf,35.84744424708901,2,0
wuf20-0396.mwcnf,49.27443609022557,15,0
wuf20-0825.mwcnf,66.89302967563837,33,0
wuf20-029.mwcnf,100.0,100,0
wuf20-0894.mwcnf,57.41414141414141,46,0
wuf20-0805.mwcnf,38.065037282518645,4,0
wuf20-033.mwcnf,63.119113573407205,13,0
wuf20-0151.mwcnf,74.98380086922165,4,0
wuf20-0263.mwcnf,79.50772626931567,23,0
wuf20-0848.mwcnf,100.0,100,0
wuf20-0452.mwcnf,63.74,14,0
wuf20-0322.mwcnf,100.0,100,0
wuf20-0398.mwcnf,40.42512077294686,24,0
wuf20-0230.mwcnf,52.11262488646685,0,0
wuf20-0737.mwcnf,72.44585987261146,26,0
wuf20-0804.mwcnf,54.067801418439714,19,0
wuf20-0870.mwcnf,72.07890499194846,9,0
wuf20-0561.mwcnf,62.490196078431374,15,0
wuf20-0135.mwcnf,51.344743276283616,50,0
wuf20-013.mwcnf,74.16229712858926,51,0
wuf20-022.mwcnf,68.34697617593157,33,0
wuf20-0311.mwcnf,86.72504504504505,17,0
wuf20-0269.mwcnf,49.53260869565217,3,0
wuf20-0120.mwcnf,55.998936170212765,7,0
wuf20-0656.mwcnf,59.599634369287024,59,0
wuf20-0283.mwcnf,64.28056848811566,0,0
wuf20-0884.mwcnf,62.85304054054054,56,0
wuf20-0300.mwcnf,51.15501222493887,3,0
wuf20-0330.mwcnf,77.16504854368932,76,0
wuf20-0774.mwcnf,68.33176043557168,12,0
wuf20-0564.mwcnf,38.675925925925924,29,0
wuf20-0977.mwcnf,56.34551495016612,55,0
wuf20-0768.mwcnf,51.01907356948229,11,0
wuf20-097.mwcnf,50.57587548638133,7,0
wuf20-0276.mwcnf,58.31369426751592,9,0
wuf20-0643.mwcnf,68.69916377727922,6,0
wuf20-0486.mwcnf,69.30291262135923,26,0
wuf20-0831.mwcnf,79.24605590921671,48,0
wuf20-0106.mwcnf,100.0,100,0
wuf20-0766.mwcnf,50.546210172174945,13,0
wuf20-0285.mwcnf,73.11012060828526,57,0
wuf20-0686.mwcnf,60.85252263906857,17,0
wuf20-055.mwcnf,44.09294871794871,2,0
wuf20-0333.mwcnf,99.9090909090909,99,0
wuf20-01000.mwcnf,100.0,100,0
wuf20-0669.mwcnf,55.81967213114754,55,0
wuf20-0225.mwcnf,57.503667481662596,46,0
wuf20-0557.mwcnf,55.83202099737533,18,0
wuf20-0949.mwcnf,58.37587238285145,39,0
wuf20-0212.mwcnf,45.322360248447204,11,0
wuf20-0908.mwcnf,52.8080808080808,52,0
wuf20-0586.mwcnf,100.0,100,0
wuf20-0466.mwcnf,54.53153153153153,51,0
wuf20-0389.mwcnf,66.15282392026579,41,0
wuf20-0958.mwcnf,46.44695898161244,22,0
wuf20-0654.mwcnf,64.90192307692308,11,0
wuf20-0962.mwcnf,100.0,100,0
wuf20-0722.mwcnf,49.49413357400722,3,0
wuf20-0371.mwcnf,65.57817772778402,38,0
wuf20-0415.mwcnf,55.25867507886435,45,0
wuf20-0402.mwcnf,100.0,100,0
wuf20-093.mwcnf,40.96548507462687,25,0
wuf20-0623.mwcnf,52.60552995391705,43,0
wuf20-0837.mwcnf,100.0,100,0
wuf20-0853.mwcnf,20.32605729877217,19,0
wuf20-0327.mwcnf,66.54372623574145,0,0
wuf20-099.mwcnf,64.80098129408157,27,0
wuf20-0527.mwcnf,59.3778801843318,9,0
wuf20-0786.mwcnf,67.2092400401741,7,0
wuf20-0294.mwcnf,49.55636363636364,27,0
wuf20-0301.mwcnf,100.0,100,0
wuf20-0929.mwcnf,47.222972972972975,16,0
wuf20-0251.mwcnf,69.17985611510791,37,0
wuf20-080.mwcnf,47.72330452614619,5,0
wuf20-071.mwcnf,47.66743916570104,16,0
wuf20-0881.mwcnf,100.0,100,0
wuf20-0339.mwcnf,58.59826589595375,11,0
wuf20-0358.mwcnf,58.033377837116156,6,0
wuf20-0143.mwcnf,61.89572010869565,2,0
wuf20-0181.mwcnf,68.75750469043152,43,0
wuf20-0943.mwcnf,100.0,100,0
wuf20-063.mwcnf,44.29795352063823,6,0
wuf20-068.mwcnf,69.2370883882149,12,0
wuf20-0855.mwcnf,66.46511627906978,66,0
wuf20-0234.mwcnf,59.865595325054784,3,0
wuf20-0186.mwcnf,55.33783783783784,20,0
wuf20-0544.mwcnf,44.85304054054054,6,0
wuf20-052.mwcnf,54.35042735042735,22,0
wuf20-0492.mwcnf,39.95400943396226,12,0
wuf20-0845.mwcnf,49.95033155636458,16,0
wuf20-0662.mwcnf,58.61913696060037,2,0
wuf20-034.mwcnf,57.28541666666667,4,0
wuf20-0365.mwcnf,52.84250474383302,1,0
wuf20-0464.mwcnf,100.0,100,0
wuf20-0336.mwcnf,100.0,100,0
wuf20-082.mwcnf,67.39002753135516,5,0
wuf20-0266.mwcnf,80.67666422823703,25,0
wuf20-0290.mwcnf,100.0,100,0
wuf20-073.mwcnf,39.99863574351978,39,0
wuf20-0812.mwcnf,99.91666666666666,99,0
wuf20-0753.mwcnf,82.1480122324159,12,0
wuf20-0384.mwcnf,73.46341463414635,14,0
wuf20-0526.mwcnf,38.561403508771924,32,0
wuf20-0410.mwcnf,45.84541062801932,24,0
wuf20-0918.mwcnf,67.66498740554157,67,0
wuf20-0760.mwcnf,42.52716500693307,20,0
wuf20-0442.mwcnf,43.48019801980198,33,0
wuf20-0164.mwcnf,35.72380200105319,2,0
wuf20-0354.mwcnf,32.794117647058826,16,0
wuf20-0315.mwcnf,42.56383628588882,4,0
wuf20-0208.mwcnf,75.56050737058622,0,0
wuf20-0897.mwcnf,53.172480620155035,17,0
wuf20-0324.mwcnf,61.14285714285714,21,0
wuf20-0162.mwcnf,63.17999144933732,0,0
wuf20-0184.mwcnf,76.65733015494637,20,0
wuf20-0889.mwcnf,57.03767820773931,4,0
wuf20-0246.mwcnf,53.74870657797487,0,0
wuf20-0937.mwcnf,100.0,100,0
wuf20-0320.mwcnf,50.90592334494773,13,0
wuf20-0696.mwcnf,60.85433467741936,2,0
wuf20-0431.mwcnf,60.74922118380062,10,0
wuf20-0167.mwcnf,53.92610837438424,53,0
wuf20-095.mwcnf,63.49581239530988,53,0
wuf20-0504.mwcnf,100.0,100,0
wuf20-0882.mwcnf,54.820451272203556,25,0
wuf20-0710.mwcnf,40.8539741219963,14,0
wuf20-0601.mwcnf,57.27690892364305,15,0
wuf20-0485.mwcnf,55.77823691460055,2,0
wuf20-0211.mwcnf,66.18200910045502,18,0
wuf20-0765.mwcnf,100.0,100,0
wuf20-0319.mwcnf,69.9397190293742,22,0
wuf20-0924.mwcnf,100.0,100,0
wuf20-0755.mwcnf,100.0,100,0
wuf20-0535.mwcnf,40.04347826086956,0,0
wuf20-0489.mwcnf,58.13636363636364,50,0
wuf20-0363.mwcnf,56.73896499238965,8,0
wuf20-0467.mwcnf,49.42096505823627,7,0
wuf20-0591.mwcnf,53.098214285714285,49,0
wuf20-0153.mwcnf,50.10620815581254,3,0
wuf20-0408.mwcnf,73.10126582278481,44,0
wuf20-0876.mwcnf,65.30720606826802,3,0
wuf20-0900.mwcnf,58.3152,1,0
wuf20-0630.mwcnf,100.0,100,0
wuf20-0159.mwcnf,81.01188242651658,25,0
wuf20-0174.mwcnf,53.255601659751036,19,0
wuf20-0523.mwcnf,60.19594594594595,57,0
wuf20-0222.mwcnf,75.14036697247707,47,0
wuf20-096.mwcnf,100.0,100,0
wuf20-0581.mwcnf,85.28859060402685,84,0
wuf20-0729.mwcnf,100.0,100,0
wuf20-0982.mwcnf,73.50886766712142,34,0
wuf20-0388.mwcnf,63.13114754098361,34,0
wuf20-0488.mwcnf,63.2543352601156,46,0
wuf20-0433.mwcnf,54.11559633027523,7,0
wuf20-0830.mwcnf,34.724279835390945,34,0
wuf20-0875.mwcnf,45.35030303030303,9,0
wuf20-0229.mwcnf,61.11630847029077,13,0
wuf20-0985.mwcnf,73.89403973509934,73,0
wuf20-0694.mwcnf,41.30671506352087,40,0
wuf20-0113.mwcnf,100.0,100,0
wuf20-0573.mwcnf,63.75167785234899,10,0
wuf20-0170.mwcnf,55.653558052434455,26,0
wuf20-0138.mwcnf,75.46210720887245,75,0
wuf20-0404.mwcnf,47.542342342342344,1,0
wuf20-0648.mwcnf,60.57048296151018,7,0
wuf20-0361.mwcnf,65.66467065868264,15,0
wuf20-087.mwcnf,46.423633440514465,8,0
wuf20-0370.mwcnf,59.18263473053892,21,0
wuf20-0956.mwcnf,90.25062656641605,90,0
wuf20-094.mwcnf,51.65562913907284,50,0
wuf20-0916.mwcnf,45.13866967305525,14,0
wuf20-0747.mwcnf,31.79937737806987,3,0
wuf20-0238.mwcnf,55.38274605103281,32,0
wuf20-0196.mwcnf,69.0146659424226,24,0
wuf20-0801.mwcnf,67.23633564280216,0,0
wuf20-0426.mwcnf,65.4873188405797,8,0
wuf20-0409.mwcnf,48.52197802197802,19,0
wuf20-0803.mwcnf,74.66151004386978,5,0
wuf20-0746.mwcnf,64.29951690821257,14,0
wuf20-0850.mwcnf,37.52875399361022,12,0
wuf20-0115.mwcnf,41.31178834561286,18,0
wuf20-0201.mwcnf,33.7219512195122,4,0
wuf20-0427.mwcnf,53.877348066298346,3,0
wuf20-0615.mwcnf,57.08184615384616,23,0
wuf20-0179.mwcnf,69.5358807082945,28,0
wuf20-08.mwcnf,40.60454545454545,28,0
wuf20-0449.mwcnf,100.0,100,0
wuf20-0245.mwcnf,35.78692493946731,35,0
wuf20-0114.mwcnf,53.406125696101824,4,0
wuf20-038.mwcnf,44.046408839779005,2,0
wuf20-070.mwcnf,71.42188679245284,3,0
wuf20-0856.mwcnf,22.850028896166442,0,0
wuf20-0576.mwcnf,100.0,100,0
wuf20-0971.mwcnf,100.0,100,0
wuf20-0680.mwcnf,63.80580762250454,63,0
wuf20-0783.mwcnf,46.88403819918145,46,0
wuf20-0514.mwcnf,100.0,100,0
wuf20-0767.mwcnf,50.92277837259101,10,0
wuf20-0536.mwcnf,100.0,100,0
wuf20-0231.mwcnf,100.0,100,0
wuf20-0903.mwcnf,68.97807757166947,47,0
wuf20-0516.mwcnf,53.33259911894274,1,0
wuf20-0824.mwcnf,58.12982768865122,20,0
wuf20-0132.mwcnf,100.0,100,0
wuf20-0792.mwcnf,58.798716696889386,9,0
wuf20-0595.mwcnf,62.57260273972602,62,0
wuf20-0356.mwcnf,51.79411764705882,34,0
wuf20-0239.mwcnf,41.966650318783714,28,0
wuf20-0480.mwcnf,50.58651399491094,13,0
wuf20-0323.mwcnf,69.98914778167891,12,0
wuf20-0745.mwcnf,36.16588511137163,21,0
wuf20-0947.mwcnf,36.38688455008489,19,0
wuf20-0758.mwcnf,44.801025494943744,3,0
wuf20-0206.mwcnf,71.03741197183098,12,0
wuf20-0277.mwcnf,47.95601710445938,9,0
wuf20-0673.mwcnf,28.49098977945132,2,0
wuf20-0954.mwcnf,100.0,100,0
wuf20-0670.mwcnf,32.871794871794876,32,0
wuf20-025.mwcnf,100.0,100,0
wuf20-0795.mwcnf,51.35451336359052,28,0
wuf20-0752.mwcnf,44.400676506765066,2,0
wuf20-0157.mwcnf,63.48877005347594,19,0
wuf20-0501.mwcnf,60.86330935251799,12,0
wuf20-0337.mwcnf,54.580327868852464,21,0
wuf20-0272.mwcnf,82.92189990436724,10,0
wuf20-0769.mwcnf,31.147382920110193,26,0
wuf20-0146.mwcnf,51.661403508771926,29,0
wuf20-0503.mwcnf,57.66525423728814,8,0
wuf20-0684.mwcnf,100.0,100,0
wuf20-0309.mwcnf,42.971125882841704,9,0
wuf20-0226.mwcnf,47.16078505378373,2,0
wuf20-0178.mwcnf,41.62666666666666,4,0
wuf20-0340.mwcnf,43.95416666666667,5,0
wuf20-0271.mwcnf,51.56603221083456,0,0
