Formula,avg % of optimum found,exact optimums found,blunders
wuf20-086.mwcnf,89.92354097286675,12,0
wuf20-0235.mwcnf,92.60148351369202,21,0
wuf20-0500.mwcnf,98.66223832528182,33,0
wuf20-0644.mwcnf,91.24834451968599,12,0
wuf20-0523.mwcnf,98.43965364120781,47,0
wuf20-0881.mwcnf,100.0,100,0
wuf20-0188.mwcnf,88.40987092255352,6,0
wuf20-0310.mwcnf,95.48305187215348,30,0
wuf20-0577.mwcnf,77.44625407166124,7,0
wuf20-0853.mwcnf,97.15950384346611,29,0
wuf20-0599.mwcnf,96.36816943687809,32,0
wuf20-0285.mwcnf,96.25253169603701,27,0
wuf20-0458.mwcnf,100.0,100,0
wuf20-0449.mwcnf,100.0,100,0
wuf20-0509.mwcnf,93.99868504358838,7,0
wuf20-0878.mwcnf,67.97457627118644,0,0
wuf20-048.mwcnf,100.0,100,0
wuf20-0193.mwcnf,97.78902840260525,58,0
wuf20-0642.mwcnf,75.37034903587991,0,0
wuf20-0941.mwcnf,84.77625655115092,6,0
wuf20-0349.mwcnf,87.97916666666666,1,0
wuf20-0169.mwcnf,85.89905607516917,6,0
wuf20-0524.mwcnf,100.0,100,0
wuf20-0436.mwcnf,84.48246450519179,4,0
wuf20-0624.mwcnf,86.14285714285714,9,0
wuf20-0778.mwcnf,92.96351730589335,23,0
wuf20-0740.mwcnf,98.89459691372785,79,0
wuf20-0958.mwcnf,92.11359040157707,13,0
wuf20-0296.mwcnf,76.3304482402843,3,0
wuf20-0493.mwcnf,100.0,100,0
wuf20-0183.mwcnf,93.53894845310238,10,0
wuf20-0622.mwcnf,81.77462655384937,2,0
wuf20-0352.mwcnf,94.78356143318467,28,0
wuf20-0466.mwcnf,97.17513321492007,52,0
wuf20-0225.mwcnf,94.08297894960664,59,0
wuf20-0874.mwcnf,83.3277976741935,2,0
wuf20-0956.mwcnf,99.64509879891516,89,0
wuf20-0324.mwcnf,94.25702309459513,11,0
wuf20-0796.mwcnf,100.0,100,0
wuf20-0652.mwcnf,98.67990439862875,67,0
wuf20-0325.mwcnf,92.77298141496172,18,0
wuf20-0340.mwcnf,75.68484278122232,0,0
wuf20-0360.mwcnf,79.90137775356115,0,0
wuf20-0386.mwcnf,99.55537730610232,88,0
wuf20-0911.mwcnf,90.08504858826231,8,0
wuf20-0735.mwcnf,100.0,100,0
wuf20-0838.mwcnf,76.9449138994199,0,0
wuf20-0866.mwcnf,92.40141069578385,22,0
wuf20-0354.mwcnf,92.37154458847415,13,0
wuf20-0227.mwcnf,76.81055824748564,3,0
wuf20-037.mwcnf,99.90004164931278,99,0
wuf20-0538.mwcnf,89.97902097902097,4,0
wuf20-0928.mwcnf,97.94082384174017,65,0
wuf20-075.mwcnf,88.1865208900546,12,0
wuf20-0640.mwcnf,87.00023052339289,15,0
wuf20-0175.mwcnf,97.6662827526634,42,0
wuf20-0994.mwcnf,75.21248476641841,6,0
wuf20-0893.mwcnf,100.0,100,0
wuf20-0759.mwcnf,100.0,100,0
wuf20-0621.mwcnf,91.72972972972974,34,0
wuf20-0745.mwcnf,81.17001276372099,6,0
wuf20-0757.mwcnf,94.86411541381929,18,0
wuf20-0630.mwcnf,100.0,100,0
wuf20-0777.mwcnf,97.47586926640534,47,0
wuf20-0899.mwcnf,92.19103805247693,1,0
wuf20-0190.mwcnf,85.86759089278556,4,0
wuf20-0974.mwcnf,97.3125,57,0
wuf20-0883.mwcnf,100.0,100,0
wuf20-0857.mwcnf,85.76763717805152,22,0
wuf20-0294.mwcnf,95.24821956603223,30,0
wuf20-0593.mwcnf,87.4074074074074,11,0
wuf20-0181.mwcnf,93.84970265654258,33,0
wuf20-0155.mwcnf,87.0053871109865,6,0
wuf20-072.mwcnf,90.84494562200612,22,0
wuf20-029.mwcnf,100.0,100,0
wuf20-0955.mwcnf,80.64423597720821,0,0
wuf20-0186.mwcnf,88.91525911018472,16,0
wuf20-0177.mwcnf,94.73291516053582,7,0
wuf20-0163.mwcnf,87.75670044124858,2,0
wuf20-0964.mwcnf,80.82645395163127,1,0
wuf20-0515.mwcnf,95.92677412296696,21,0
wuf20-0162.mwcnf,81.9280649492322,3,0
wuf20-0725.mwcnf,100.0,100,0
wuf20-0582.mwcnf,100.0,100,0
wuf20-0297.mwcnf,93.23135244807517,20,0
wuf20-0924.mwcnf,100.0,100,0
wuf20-030.mwcnf,89.79639652999184,1,0
wuf20-0682.mwcnf,67.77149608836535,2,0
wuf20-0473.mwcnf,88.70109574276991,1,0
wuf20-0979.mwcnf,100.0,100,0
wuf20-0625.mwcnf,100.0,100,0
wuf20-0643.mwcnf,79.48387096774194,3,0
wuf20-0554.mwcnf,82.70676376041462,1,0
wuf20-0656.mwcnf,98.17634110838924,69,0
wuf20-0443.mwcnf,88.03623715926555,7,0
wuf20-0107.mwcnf,100.0,100,0
wuf20-0627.mwcnf,88.98230738416343,11,0
wuf20-0377.mwcnf,80.58337452628109,18,0
wuf20-0658.mwcnf,91.6671574314863,6,0
wuf20-0452.mwcnf,89.51614105718332,17,0
wuf20-0240.mwcnf,93.53883295059767,7,0
wuf20-0982.mwcnf,91.4705882352941,29,0
wuf20-0518.mwcnf,100.0,100,0
wuf20-019.mwcnf,98.33299582843951,65,0
wuf20-0514.mwcnf,100.0,100,0
wuf20-0566.mwcnf,90.14321258329535,2,0
wuf20-0355.mwcnf,96.93786233091225,31,0
wuf20-0744.mwcnf,95.18944045712706,20,0
wuf20-0384.mwcnf,92.86567164179105,13,0
wuf20-0888.mwcnf,91.49089754025134,16,0
wuf20-01000.mwcnf,100.0,100,0
wuf20-0772.mwcnf,83.20184385723547,0,0
wuf20-0749.mwcnf,97.00016704530267,33,0
wuf20-0441.mwcnf,87.88161531719814,1,0
wuf20-0719.mwcnf,92.82502004543632,28,0
wuf20-0657.mwcnf,90.993089814912,5,0
wuf20-0615.mwcnf,93.19558174830699,26,0
wuf20-0843.mwcnf,81.87515397748147,0,0
wuf20-0291.mwcnf,94.20759207473077,19,0
wuf20-0965.mwcnf,84.42030428173638,0,0
wuf20-0842.mwcnf,100.0,100,0
wuf20-0445.mwcnf,73.38497438816164,1,0
wuf20-027.mwcnf,80.42723645099557,17,0
wuf20-0973.mwcnf,96.90476190476188,35,0
wuf20-0195.mwcnf,86.40908585409252,1,0
wuf20-0764.mwcnf,100.0,100,0
wuf20-0673.mwcnf,57.49494912322667,0,0
wuf20-0607.mwcnf,100.0,100,0
wuf20-0123.mwcnf,97.56,39,0
wuf20-0191.mwcnf,95.42764570086267,4,0
wuf20-0478.mwcnf,92.02701843610934,20,0
wuf20-0966.mwcnf,80.33046928407704,4,0
wuf20-0565.mwcnf,91.81705496787592,12,0
wuf20-082.mwcnf,91.45910867604316,5,0
wuf20-0387.mwcnf,83.55432937181664,0,0
wuf20-0398.mwcnf,95.33113736180523,26,0
wuf20-0619.mwcnf,82.78450777202073,2,0
wuf20-0800.mwcnf,93.15919562963042,4,0
wuf20-0931.mwcnf,97.14239025477235,23,0
wuf20-0620.mwcnf,69.80753380173584,1,0
wuf20-0197.mwcnf,99.91666666666666,99,0
wuf20-0645.mwcnf,88.14071108784984,25,0
wuf20-0676.mwcnf,74.59250483396855,3,0
wuf20-0943.mwcnf,100.0,100,0
wuf20-0519.mwcnf,100.0,100,0
wuf20-0271.mwcnf,79.44266935198542,0,0
wuf20-0549.mwcnf,89.39212251639057,7,0
wuf20-05.mwcnf,96.99978698476941,49,0
wuf20-0476.mwcnf,98.11675547661338,68,0
wuf20-0279.mwcnf,90.00079738457858,38,0
wuf20-0427.mwcnf,80.99158569568266,4,0
wuf20-0841.mwcnf,96.88397811099401,33,0
wuf20-0727.mwcnf,86.92269855404317,8,0
wuf20-0892.mwcnf,94.65222719878778,33,0
wuf20-0873.mwcnf,100.0,100,0
wuf20-0962.mwcnf,100.0,100,0
wuf20-0430.mwcnf,82.92896220159152,8,0
wuf20-0586.mwcnf,100.0,100,0
wuf20-0343.mwcnf,98.85668954028004,76,0
wuf20-0329.mwcnf,93.67889449747614,21,0
wuf20-0730.mwcnf,87.80070238139558,9,0
wuf20-0496.mwcnf,85.87284746592671,8,0
wuf20-0860.mwcnf,88.9663101604278,3,0
wuf20-0106.mwcnf,100.0,100,0
wuf20-0733.mwcnf,100.0,100,0
wuf20-0614.mwcnf,100.0,100,0
wuf20-0573.mwcnf,88.5340126686863,13,0
wuf20-0536.mwcnf,100.0,100,0
wuf20-0287.mwcnf,97.42755146563007,46,0
wuf20-0655.mwcnf,81.85296409932619,10,0
wuf20-046.mwcnf,85.73857134430483,6,0
wuf20-0250.mwcnf,87.91709076728088,3,0
wuf20-0440.mwcnf,90.09532524975215,12,0
wuf20-0444.mwcnf,94.42523364485982,35,0
wuf20-0927.mwcnf,91.76148220042289,9,0
wuf20-0450.mwcnf,82.73519182997515,5,0
wuf20-0742.mwcnf,83.25036062687954,10,0
wuf20-0147.mwcnf,97.95652173913044,53,0
wuf20-0724.mwcnf,84.83214267822254,1,0
wuf20-0231.mwcnf,100.0,100,0
wuf20-0706.mwcnf,77.70813864390992,2,0
wuf20-018.mwcnf,100.0,100,0
wuf20-0334.mwcnf,83.83625332755526,5,0
wuf20-0395.mwcnf,81.82062142525892,0,0
wuf20-0822.mwcnf,70.90789330725772,0,0
wuf20-0662.mwcnf,86.10577234758759,2,0
wuf20-0697.mwcnf,84.7866233963795,0,0
wuf20-0903.mwcnf,96.54943495113828,42,0
wuf20-0913.mwcnf,86.0791447732301,2,0
wuf20-0879.mwcnf,97.83321201091901,65,0
wuf20-0209.mwcnf,97.99959499412742,58,0
wuf20-0200.mwcnf,81.16462655286577,4,0
wuf20-0226.mwcnf,80.34776322503826,2,0
wuf20-078.mwcnf,85.68102680275919,1,0
wuf20-0293.mwcnf,90.53454859860221,4,0
wuf20-0462.mwcnf,98.42348112740254,60,0
wuf20-0864.mwcnf,90.47505128714181,22,0
wuf20-0723.mwcnf,95.90859392083972,28,0
wuf20-059.mwcnf,100.0,100,0
wuf20-08.mwcnf,90.81729146676372,37,0
wuf20-0797.mwcnf,83.16463621230646,3,0
wuf20-013.mwcnf,94.64,19,0
wuf20-0898.mwcnf,73.39420074729999,2,0
wuf20-079.mwcnf,79.90984687303347,0,0
wuf20-0739.mwcnf,93.85679104263909,14,0
wuf20-0516.mwcnf,79.31305592918818,3,0
wuf20-0165.mwcnf,91.35781758957656,5,0
wuf20-0718.mwcnf,93.02785048932908,4,0
wuf20-0219.mwcnf,100.0,100,0
wuf20-0836.mwcnf,95.3033152268821,37,0
wuf20-0679.mwcnf,91.38334731750655,6,0
wuf20-0579.mwcnf,97.642692015455,39,0
wuf20-0497.mwcnf,82.86058329650906,4,0
wuf20-0488.mwcnf,98.64566883418485,39,0
wuf20-0187.mwcnf,82.1868787276342,2,0
wuf20-0794.mwcnf,98.21716344198478,59,0
wuf20-062.mwcnf,85.19119368851831,7,0
wuf20-0131.mwcnf,73.87328591018169,0,0
wuf20-0322.mwcnf,100.0,100,0
wuf20-012.mwcnf,72.84585341859321,1,0
wuf20-0950.mwcnf,100.0,100,0
wuf20-0403.mwcnf,90.91258883708296,2,0
wuf20-0438.mwcnf,93.63505352731265,30,0
wuf20-0767.mwcnf,84.51025790943935,1,0
wuf20-0651.mwcnf,93.1704529627509,21,0
wuf20-0629.mwcnf,86.0078125,6,0
wuf20-0382.mwcnf,91.41506382487148,5,0
wuf20-0268.mwcnf,87.01820453994367,2,0
wuf20-0224.mwcnf,96.66600515975391,50,0
wuf20-0750.mwcnf,98.70353688836974,65,0
wuf20-0341.mwcnf,78.43123479318734,2,0
wuf20-0145.mwcnf,91.81628969246023,18,0
wuf20-0156.mwcnf,74.3935826023148,6,0
wuf20-0304.mwcnf,93.25062468765618,23,0
wuf20-0944.mwcnf,91.42723444080485,40,0
wuf20-0716.mwcnf,100.0,100,0
wuf20-0595.mwcnf,98.82337043348599,63,0
wuf20-0232.mwcnf,96.82544143477858,27,0
wuf20-0596.mwcnf,95.17615472006247,18,0
wuf20-0867.mwcnf,100.0,100,0
wuf20-0894.mwcnf,96.66647365373481,40,0
wuf20-0971.mwcnf,100.0,100,0
wuf20-0344.mwcnf,96.81021848512476,41,0
wuf20-0551.mwcnf,94.38637888615521,19,0
wuf20-047.mwcnf,92.71114306254492,11,0
wuf20-0388.mwcnf,96.06566404442388,33,0
wuf20-0423.mwcnf,95.5888919388782,25,0
wuf20-0771.mwcnf,98.08671198652024,56,0
wuf20-0798.mwcnf,98.3331188564754,55,0
wuf20-0487.mwcnf,89.30865021125196,8,0
wuf20-0451.mwcnf,83.7597248968363,1,0
wuf20-0537.mwcnf,91.25722463808005,16,0
wuf20-0946.mwcnf,84.53540189221206,4,0
wuf20-0483.mwcnf,87.1475984143081,4,0
wuf20-0174.mwcnf,92.20290658974928,12,0
wuf20-0834.mwcnf,85.34636167651259,8,0
wuf20-094.mwcnf,97.9996533675344,58,0
wuf20-0587.mwcnf,92.3658536585366,23,0
wuf20-0146.mwcnf,87.90945207449485,11,0
wuf20-0492.mwcnf,91.87086814384307,16,0
wuf20-0517.mwcnf,100.0,100,0
wuf20-0370.mwcnf,92.2368315842079,18,0
wuf20-0906.mwcnf,94.64028881707281,45,0
wuf20-0504.mwcnf,100.0,100,0
wuf20-0649.mwcnf,66.53183640737771,5,0
wuf20-0753.mwcnf,78.56255139802632,9,0
wuf20-0670.mwcnf,95.39967609869936,31,0
wuf20-0612.mwcnf,96.78924422067453,39,0
wuf20-0920.mwcnf,84.5414460239562,7,0
wuf20-049.mwcnf,95.61334778569217,43,0
wuf20-0780.mwcnf,90.34300509479662,22,0
wuf20-0917.mwcnf,89.53265108364256,6,0
