Formula,avg % of optimum found,exact optimums found,blunders
wuf20-0870.mwcnf,89.99433018343524,7,0
wuf20-0513.mwcnf,87.95861253448956,0,0
wuf20-0794.mwcnf,98.04347826086956,55,0
wuf20-0749.mwcnf,96.74163153979669,38,0
wuf20-0357.mwcnf,97.67998377611033,56,0
wuf20-0690.mwcnf,79.97828904731044,0,0
wuf20-0547.mwcnf,98.32940963419051,55,0
wuf20-0824.mwcnf,91.11505704644061,16,0
wuf20-0344.mwcnf,96.5945945945946,37,0
wuf20-0168.mwcnf,95.21058434399117,52,0
wuf20-0645.mwcnf,87.86391752577319,25,0
wuf20-0183.mwcnf,92.16920222634508,8,0
wuf20-0945.mwcnf,96.70588235294117,44,0
wuf20-0458.mwcnf,100.0,100,0
wuf20-023.mwcnf,89.36940133037693,6,0
wuf20-0793.mwcnf,94.98484848484848,12,0
wuf20-0137.mwcnf,62.63636363636364,0,0
wuf20-058.mwcnf,89.29043142926007,7,0
wuf20-0948.mwcnf,98.2,55,0
wuf20-0182.mwcnf,89.04972804972806,22,0
wuf20-0637.mwcnf,92.5976248690185,15,0
wuf20-0329.mwcnf,93.44,18,0
wuf20-0657.mwcnf,92.06857466704449,10,0
wuf20-0429.mwcnf,88.28528198074278,1,0
wuf20-0335.mwcnf,87.15533753795842,14,0
wuf20-0278.mwcnf,91.70170610897082,46,0
wuf20-0777.mwcnf,97.76190476190476,53,0
wuf20-0518.mwcnf,100.0,100,0
wuf20-031.mwcnf,100.0,100,0
wuf20-0887.mwcnf,100.0,100,0
wuf20-0105.mwcnf,100.0,100,0
wuf20-0661.mwcnf,96.6829268292683,21,0
wuf20-0685.mwcnf,91.7814845704754,11,0
wuf20-0194.mwcnf,84.53907093986317,4,0
wuf20-0734.mwcnf,87.94299716275471,7,0
wuf20-0269.mwcnf,81.20526315789473,3,0
wuf20-0364.mwcnf,95.3960720672337,25,0
wuf20-0635.mwcnf,94.70874803562074,26,0
wuf20-0280.mwcnf,97.46153846153845,67,0
wuf20-0262.mwcnf,100.0,100,0
wuf20-0837.mwcnf,100.0,100,0
wuf20-0466.mwcnf,96.93039647577092,48,0
wuf20-0477.mwcnf,100.0,100,0
wuf20-0751.mwcnf,93.10978875334722,13,0
wuf20-0366.mwcnf,91.93585675430644,15,0
wuf20-0155.mwcnf,87.28831011508177,4,0
wuf20-0350.mwcnf,92.7315350032113,23,0
wuf20-0184.mwcnf,91.37897310513448,37,0
wuf20-0769.mwcnf,94.63636363636364,25,0
wuf20-0216.mwcnf,95.27779266005894,13,0
wuf20-0665.mwcnf,82.50224382946895,0,0
wuf20-0895.mwcnf,90.86989974352997,12,0
wuf20-095.mwcnf,98.40476190476191,49,0
wuf20-0742.mwcnf,83.13320621084172,12,0
wuf20-0309.mwcnf,78.036147501213,1,0
wuf20-0401.mwcnf,84.70048309178745,0,0
wuf20-0893.mwcnf,99.85714285714286,99,0
wuf20-0989.mwcnf,81.56197365579789,13,0
wuf20-0156.mwcnf,75.07971745711401,7,0
wuf20-0792.mwcnf,74.06492445896284,1,0
wuf20-0581.mwcnf,99.42973240832507,79,0
wuf20-0447.mwcnf,82.37369207772795,56,0
wuf20-0741.mwcnf,82.6867469879518,1,0
wuf20-0930.mwcnf,95.29411764705881,20,0
wuf20-0377.mwcnf,78.84594852240228,21,0
wuf20-0979.mwcnf,100.0,100,0
wuf20-0914.mwcnf,97.3913043478261,40,0
wuf20-0291.mwcnf,92.78392513074594,10,0
wuf20-0912.mwcnf,93.76532951289398,19,0
wuf20-030.mwcnf,90.33070325900515,3,0
wuf20-0936.mwcnf,100.0,99,0
wuf20-0414.mwcnf,98.09854158454867,64,0
wuf20-0996.mwcnf,90.74391054030114,15,0
wuf20-0981.mwcnf,95.71572083186466,17,0
wuf20-0233.mwcnf,94.52631578947368,11,0
wuf20-0387.mwcnf,82.6483300589391,3,0
wuf20-0713.mwcnf,84.99310776942355,4,0
wuf20-0660.mwcnf,97.25446428571428,37,0
wuf20-018.mwcnf,100.0,99,0
wuf20-0597.mwcnf,97.83493056913748,46,0
wuf20-0465.mwcnf,100.0,100,0
wuf20-0419.mwcnf,100.0,100,0
wuf20-0410.mwcnf,96.03030303030302,27,0
wuf20-0114.mwcnf,86.23707117255505,5,0
wuf20-0625.mwcnf,100.0,100,0
wuf20-0138.mwcnf,99.3204729309272,79,0
wuf20-0469.mwcnf,95.00655737704918,39,0
wuf20-0397.mwcnf,94.87596339113679,27,0
wuf20-072.mwcnf,90.64102564102565,26,0
wuf20-064.mwcnf,89.12463896911797,10,0
wuf20-0218.mwcnf,82.72523364485981,2,0
wuf20-0776.mwcnf,80.22562141491396,10,0
wuf20-0424.mwcnf,93.0,42,0
wuf20-0141.mwcnf,100.0,100,0
wuf20-0117.mwcnf,95.94736842105263,23,0
wuf20-0709.mwcnf,94.0500135171668,25,0
wuf20-085.mwcnf,97.70370370370371,38,0
wuf20-0305.mwcnf,90.93680582152432,6,0
wuf20-0408.mwcnf,96.2547689699025,41,0
wuf20-0681.mwcnf,92.90708393983503,4,0
wuf20-0956.mwcnf,99.58064516129032,90,0
wuf20-0560.mwcnf,97.38577777777776,50,0
wuf20-0886.mwcnf,97.15186246418338,40,0
wuf20-0440.mwcnf,89.61044860874503,11,0
wuf20-0254.mwcnf,92.93042969891845,14,0
wuf20-0392.mwcnf,91.15846658466585,23,0
wuf20-0575.mwcnf,94.39990689013035,32,0
wuf20-0241.mwcnf,89.01397379912663,3,0
wuf20-0488.mwcnf,98.88461538461539,71,0
wuf20-0899.mwcnf,92.28126834997063,2,0
wuf20-0561.mwcnf,95.20691391173015,22,0
wuf20-0815.mwcnf,100.0,100,0
wuf20-0442.mwcnf,89.77777777777777,14,0
wuf20-0412.mwcnf,81.78199718706048,2,0
wuf20-0265.mwcnf,82.12993939393941,20,0
wuf20-0857.mwcnf,85.0,29,0
wuf20-0213.mwcnf,92.23766816143498,18,0
wuf20-0367.mwcnf,94.90850722311396,51,0
wuf20-0987.mwcnf,87.50147312811136,12,0
wuf20-0384.mwcnf,92.72610183135438,14,0
wuf20-0953.mwcnf,82.97683844817603,6,0
wuf20-0111.mwcnf,84.82657983598648,11,0
wuf20-0340.mwcnf,77.00358514724712,1,0
wuf20-0984.mwcnf,100.0,100,0
wuf20-0557.mwcnf,75.42676258992806,6,0
wuf20-0153.mwcnf,80.06966053748232,1,0
wuf20-0593.mwcnf,87.59619737437755,7,0
wuf20-0779.mwcnf,93.14102564102565,12,0
wuf20-021.mwcnf,100.0,100,0
wuf20-0868.mwcnf,81.19472,0,0
wuf20-0736.mwcnf,95.78947368421052,20,0
wuf20-0434.mwcnf,67.72381326010199,0,0
wuf20-0980.mwcnf,100.0,100,0
wuf20-0381.mwcnf,90.47267543164897,2,0
wuf20-0806.mwcnf,98.08695652173914,56,0
wuf20-045.mwcnf,75.30472263868066,9,0
wuf20-0361.mwcnf,91.438612716763,17,0
wuf20-0833.mwcnf,95.8037330316742,28,0
wuf20-0848.mwcnf,100.0,100,0
wuf20-092.mwcnf,96.41666666666669,27,0
wuf20-0159.mwcnf,94.8093451568895,32,0
wuf20-0890.mwcnf,93.76994906621393,11,0
wuf20-0813.mwcnf,78.26355140186917,3,0
wuf20-024.mwcnf,92.40567951318457,28,0
wuf20-0210.mwcnf,57.8816120906801,1,0
wuf20-0209.mwcnf,98.37599510104103,66,0
wuf20-0733.mwcnf,100.0,100,0
wuf20-0720.mwcnf,87.87931034482759,3,0
wuf20-029.mwcnf,99.33333333333334,99,0
wuf20-0804.mwcnf,79.84969753373662,0,0
wuf20-0502.mwcnf,86.16058177500742,7,0
wuf20-0236.mwcnf,99.14551083591331,77,0
wuf20-0148.mwcnf,93.08092125739185,14,0
wuf20-084.mwcnf,94.04347826086956,10,0
wuf20-0954.mwcnf,100.0,100,0
wuf20-0551.mwcnf,95.10048886474742,24,0
wuf20-0290.mwcnf,100.0,100,0
wuf20-0951.mwcnf,64.10851305334847,2,0
wuf20-0279.mwcnf,89.4,38,0
wuf20-0188.mwcnf,89.64258698940999,9,0
wuf20-0498.mwcnf,95.43118503118504,59,0
wuf20-0482.mwcnf,86.01304347826085,1,0
wuf20-0909.mwcnf,88.67179104477611,6,0
wuf20-067.mwcnf,87.58695652173913,3,0
wuf20-068.mwcnf,86.0,16,0
wuf20-0189.mwcnf,81.0955955955956,2,0
wuf20-042.mwcnf,93.9797828528641,15,0
wuf20-0121.mwcnf,86.08139534883722,15,0
wuf20-0441.mwcnf,89.22845691382764,3,0
wuf20-0817.mwcnf,91.63234126984128,4,0
wuf20-0311.mwcnf,85.71500789889416,21,0
wuf20-0356.mwcnf,95.54166666666669,29,0
wuf20-0214.mwcnf,100.0,100,0
wuf20-010.mwcnf,87.41077517617641,12,0
wuf20-0371.mwcnf,95.41895710249166,46,0
wuf20-0540.mwcnf,91.04465363263334,2,0
wuf20-0755.mwcnf,100.0,100,0
wuf20-0479.mwcnf,94.16201497617426,12,0
wuf20-0906.mwcnf,94.24300779458963,42,0
wuf20-057.mwcnf,90.15814266487214,9,0
wuf20-0978.mwcnf,100.0,100,0
wuf20-0180.mwcnf,98.64802907464355,69,0
wuf20-087.mwcnf,82.41116886578702,5,0
wuf20-0677.mwcnf,85.42372881355932,9,0
wuf20-0237.mwcnf,79.24181459566076,5,0
wuf20-0222.mwcnf,91.29824561403508,4,0
wuf20-0628.mwcnf,90.62136385312351,12,0
wuf20-0687.mwcnf,97.71428571428571,52,0
wuf20-028.mwcnf,95.46695747001091,27,0
wuf20-0614.mwcnf,100.0,100,0
wuf20-0470.mwcnf,86.92061907139292,4,0
wuf20-0758.mwcnf,87.40277777777777,2,0
wuf20-0240.mwcnf,93.48263579697239,8,0
wuf20-0113.mwcnf,100.0,100,0
wuf20-0791.mwcnf,100.0,100,0
wuf20-0703.mwcnf,79.614370468029,4,0
wuf20-0475.mwcnf,97.22555066079295,53,0
wuf20-0132.mwcnf,100.0,100,0
wuf20-0243.mwcnf,87.59266227657572,27,0
wuf20-0843.mwcnf,82.13648740639891,3,0
wuf20-0943.mwcnf,100.0,100,0
wuf20-041.mwcnf,100.0,99,0
wuf20-0522.mwcnf,82.09491625036732,2,0
wuf20-0539.mwcnf,80.61132075471698,3,0
wuf20-0569.mwcnf,86.38912645082468,10,0
wuf20-0314.mwcnf,85.1242718446602,6,0
wuf20-0908.mwcnf,96.09090909090908,57,0
wuf20-0881.mwcnf,100.0,100,0
wuf20-0853.mwcnf,97.04,26,0
wuf20-0819.mwcnf,80.00992739665135,1,0
wuf20-0707.mwcnf,89.375,16,0
wuf20-0526.mwcnf,97.33832627808532,39,0
wuf20-0803.mwcnf,84.94437931483651,8,0
wuf20-0674.mwcnf,100.0,100,0
wuf20-0823.mwcnf,95.73295128939827,52,0
wuf20-0941.mwcnf,84.36083716852947,1,0
wuf20-0445.mwcnf,76.10932203389831,2,0
wuf20-0946.mwcnf,85.4054532850651,1,0
wuf20-0937.mwcnf,100.0,100,0
wuf20-0120.mwcnf,86.58243306716767,2,0
wuf20-0398.mwcnf,95.6060606060606,27,0
wuf20-079.mwcnf,80.61751004016064,0,0
wuf20-0388.mwcnf,95.59880111325198,20,0
wuf20-0700.mwcnf,100.0,100,0
wuf20-0319.mwcnf,84.60441767068272,16,0
wuf20-0484.mwcnf,97.45833333333334,65,0
wuf20-094.mwcnf,98.28571428571428,64,0
wuf20-0862.mwcnf,78.20110330992979,3,0
wuf20-039.mwcnf,98.38709677419357,50,0
wuf20-0763.mwcnf,100.0,100,0
wuf20-0957.mwcnf,95.5090909090909,7,0
wuf20-08.mwcnf,91.49466006772599,42,0
wuf20-0261.mwcnf,93.29903536977491,21,0
wuf20-0474.mwcnf,91.59201141226818,1,0
wuf20-0219.mwcnf,100.0,100,0
wuf20-061.mwcnf,100.0,100,0
wuf20-0499.mwcnf,82.85940054495913,2,0
wuf20-0790.mwcnf,94.86046511627906,13,0
wuf20-0662.mwcnf,85.10688524590165,3,0
wuf20-0298.mwcnf,93.91849886277483,27,0
wuf20-0565.mwcnf,91.70425867507888,16,0
wuf20-0896.mwcnf,100.0,100,0
wuf20-0875.mwcnf,90.74429451940696,12,0
wuf20-0483.mwcnf,85.50497427101202,1,0
wuf20-0568.mwcnf,92.2189349112426,32,0
wuf20-0578.mwcnf,97.98821681068343,61,0
wuf20-0110.mwcnf,70.97536307053942,0,0
wuf20-0725.mwcnf,100.0,100,0
wuf20-0505.mwcnf,94.93103448275862,35,0
wuf20-0999.mwcnf,77.72617138784963,1,0
wuf20-0286.mwcnf,96.61212561195809,22,0
wuf20-0626.mwcnf,91.57004286036545,6,0
wuf20-0330.mwcnf,97.1768826619965,69,0
wuf20-0963.mwcnf,81.67139978892833,2,0
wuf20-0639.mwcnf,92.79236499068901,14,0
wuf20-0161.mwcnf,93.81681681681681,19,0
wuf20-0606.mwcnf,100.0,100,0
wuf20-0781.mwcnf,97.58858543417368,59,0
wuf20-054.mwcnf,82.54086751254057,2,0
wuf20-0339.mwcnf,88.31027172865677,2,0
wuf20-0603.mwcnf,91.159902200489,18,0
wuf20-0838.mwcnf,77.45845323741008,2,0
wuf20-0538.mwcnf,90.36756756756756,10,0
wuf20-0295.mwcnf,96.56532110091743,28,0
wuf20-0274.mwcnf,96.47363811525662,47,0
wuf20-0773.mwcnf,87.93232566128478,4,0
wuf20-0407.mwcnf,95.80233042030795,39,0
wuf20-0200.mwcnf,81.7801743919229,6,0
wuf20-0185.mwcnf,100.0,100,0
wuf20-0324.mwcnf,94.7741935483871,19,0
wuf20-0942.mwcnf,79.74606001246549,2,0
wuf20-0196.mwcnf,93.20058780308597,27,0
wuf20-0630.mwcnf,100.0,100,0
wuf20-0328.mwcnf,100.0,100,0
wuf20-0103.mwcnf,100.0,100,0
wuf20-0457.mwcnf,88.53857457751654,12,0
wuf20-0230.mwcnf,43.34192825112108,0,0
wuf20-0644.mwcnf,91.65104419621176,10,0
wuf20-0373.mwcnf,83.36965240641712,3,0
wuf20-0520.mwcnf,95.07420013614704,7,0
wuf20-0125.mwcnf,89.50909090909092,5,0
wuf20-0991.mwcnf,81.66493160634306,6,0
wuf20-0208.mwcnf,76.28600682593857,3,0
wuf20-0338.mwcnf,96.18181818181819,58,0
wuf20-0433.mwcnf,81.5541012216405,5,0
wuf20-0643.mwcnf,78.37026323401793,9,0
wuf20-0190.mwcnf,84.2054226475279,0,0
wuf20-0892.mwcnf,94.54814944746536,27,0
wuf20-0374.mwcnf,97.31089028594606,49,0
wuf20-0821.mwcnf,87.66135228582405,9,0
wuf20-0693.mwcnf,97.43478260869566,41,0
wuf20-0916.mwcnf,93.79954154727793,18,0
wuf20-0746.mwcnf,95.50602409638553,12,0
wuf20-0632.mwcnf,90.66335740072202,1,0
wuf20-0716.mwcnf,100.0,100,0
wuf20-0778.mwcnf,92.8085451595457,18,0
wuf20-0139.mwcnf,68.87323943661971,6,0
wuf20-0599.mwcnf,95.83247555326814,21,0
wuf20-0533.mwcnf,95.02696948190207,23,0
wuf20-0982.mwcnf,91.6470588235294,33,0
wuf20-0510.mwcnf,82.99285288862418,17,0
wuf20-0446.mwcnf,77.53829966329965,2,0
wuf20-0574.mwcnf,97.19361147327248,58,0
wuf20-0386.mwcnf,98.88682745825604,70,0
wuf20-0172.mwcnf,100.0,100,0
wuf20-0613.mwcnf,89.84105786855199,38,0
wuf20-0506.mwcnf,94.3,13,0
wuf20-0849.mwcnf,100.0,100,0
wuf20-0493.mwcnf,100.0,100,0
wuf20-0509.mwcnf,94.0,7,0
wuf20-0929.mwcnf,94.16666666666666,19,0
wuf20-0648.mwcnf,84.53061224489797,9,0
wuf20-0207.mwcnf,97.99390862944163,62,0
wuf20-0127.mwcnf,86.08292258625688,3,0
wuf20-0844.mwcnf,87.1044776119403,9,0
wuf20-0615.mwcnf,92.55175388154112,23,0
wuf20-0383.mwcnf,96.875,41,0
wuf20-0300.mwcnf,88.5152957171992,2,0
wuf20-097.mwcnf,90.65435921867557,14,0
wuf20-0142.mwcnf,86.47847199741017,6,0
wuf20-0986.mwcnf,77.325,3,0
wuf20-0851.mwcnf,93.14306180925092,26,0
wuf20-0443.mwcnf,88.94277108433735,6,0
wuf20-0177.mwcnf,94.82604501607717,3,0
wuf20-0629.mwcnf,85.33571578726087,3,0
wuf20-0145.mwcnf,92.72291867566699,21,0
wuf20-0267.mwcnf,81.24707602339181,0,0
wuf20-0248.mwcnf,100.0,100,0
wuf20-071.mwcnf,89.700121901666,20,0
wuf20-0950.mwcnf,100.0,100,0
wuf20-038.mwcnf,76.71361624576933,0,0
wuf20-0922.mwcnf,96.53846153846155,28,0
wuf20-0584.mwcnf,97.79498044328552,67,0
wuf20-0375.mwcnf,83.81550013408422,4,0
wuf20-0839.mwcnf,98.40096019823446,41,0
wuf20-0195.mwcnf,87.41250701065619,2,0
wuf20-0542.mwcnf,98.31605710932917,58,0
wuf20-0826.mwcnf,100.0,99,0
wuf20-0638.mwcnf,89.31335616438356,16,0
wuf20-0801.mwcnf,89.20930549870378,5,0
wuf20-0391.mwcnf,89.68383254510421,7,0
wuf20-0413.mwcnf,92.77820468040518,16,0
wuf20-0810.mwcnf,80.83865877712032,5,0
wuf20-0787.mwcnf,71.88036345280162,2,0
wuf20-0404.mwcnf,83.65447504302925,4,0
wuf20-0722.mwcnf,86.31826792963464,6,0
wuf20-0147.mwcnf,97.86301369863013,51,0
wuf20-0399.mwcnf,85.89300202839758,7,0
wuf20-0215.mwcnf,68.96401452624629,1,0
wuf20-0454.mwcnf,96.0677536231884,37,0
wuf20-0497.mwcnf,84.43544407894737,5,0
wuf20-0590.mwcnf,82.01989528795812,3,0
wuf20-089.mwcnf,80.77148891235481,2,0
wuf20-0952.mwcnf,93.86620283934661,29,0
wuf20-099.mwcnf,53.383290893658305,4,0
wuf20-0770.mwcnf,89.50943396226415,20,0
wuf20-0766.mwcnf,90.18208092485548,20,0
wuf20-0326.mwcnf,94.90541802895842,13,0
wuf20-0975.mwcnf,92.64372754257147,6,0
wuf20-0992.mwcnf,91.35714285714286,15,0
wuf20-0276.mwcnf,89.69354510283037,5,0
wuf20-0752.mwcnf,85.57692307692308,3,0
wuf20-019.mwcnf,98.08940600122475,60,0
wuf20-0253.mwcnf,95.78983050847457,22,0
wuf20-0212.mwcnf,79.06113138686132,9,0
wuf20-0721.mwcnf,88.03264508928571,8,0
wuf20-0554.mwcnf,81.5569970225436,4,0
wuf20-0627.mwcnf,90.34502164502165,11,0
wuf20-0467.mwcnf,81.83051991897366,4,0
wuf20-0610.mwcnf,91.31119635578997,7,0
wuf20-0158.mwcnf,79.13246753246753,8,0
wuf20-0296.mwcnf,75.71557442292385,3,0
wuf20-082.mwcnf,90.65255128879537,5,0
wuf20-0667.mwcnf,87.88235294117646,22,0
wuf20-065.mwcnf,89.2302993280391,15,0
wuf20-0743.mwcnf,95.125,35,0
wuf20-0642.mwcnf,75.28964862298196,0,0
wuf20-0346.mwcnf,91.22196531791907,31,0
wuf20-0863.mwcnf,89.92188495011675,11,0
wuf20-0140.mwcnf,90.61182922052487,15,0
wuf20-0913.mwcnf,87.60840587595212,1,0
wuf20-0858.mwcnf,100.0,100,0
wuf20-0825.mwcnf,92.87855991402472,34,0
wuf20-0432.mwcnf,94.90322580645162,21,0
wuf20-0122.mwcnf,97.66041778253883,58,0
wuf20-0197.mwcnf,100.0,100,0
wuf20-0430.mwcnf,80.67733990147784,9,0
wuf20-0949.mwcnf,93.89745637048021,35,0
wuf20-0931.mwcnf,97.52854927393204,31,0
wuf20-0818.mwcnf,96.498388252149,54,0
wuf20-0903.mwcnf,96.7,44,0
wuf20-0264.mwcnf,96.11368970013038,28,0
wuf20-0702.mwcnf,78.09582863585119,1,0
wuf20-025.mwcnf,100.0,100,0
wuf20-0294.mwcnf,94.24003082257754,20,0
wuf20-0812.mwcnf,100.0,100,0
wuf20-0427.mwcnf,81.73283582089552,7,0
wuf20-0600.mwcnf,100.0,100,0
wuf20-0967.mwcnf,94.1375,6,0
wuf20-0808.mwcnf,100.0,99,0
wuf20-04.mwcnf,92.875,25,0
wuf20-0756.mwcnf,87.5968045112782,1,0
wuf20-0284.mwcnf,92.91389478650625,23,0
wuf20-0235.mwcnf,92.88015364916774,21,0
wuf20-0840.mwcnf,100.0,100,0
wuf20-0747.mwcnf,88.13888888888889,2,0
wuf20-0585.mwcnf,83.93181289271584,7,0
wuf20-0529.mwcnf,92.30555555555554,7,0
wuf20-0480.mwcnf,89.41419710544453,4,0
wuf20-0918.mwcnf,98.67818463125323,67,0
wuf20-0855.mwcnf,98.61904761904762,71,0
wuf20-0422.mwcnf,93.85270721067486,10,0
wuf20-0481.mwcnf,98.3157894736842,68,0
wuf20-037.mwcnf,100.0,100,0
wuf20-0784.mwcnf,83.09896907216495,5,0
wuf20-0750.mwcnf,99.11111111111111,76,0
wuf20-0258.mwcnf,86.49546690843155,9,0
wuf20-0731.mwcnf,95.18208874458874,23,0
wuf20-063.mwcnf,91.33650604798731,6,0
wuf20-0783.mwcnf,97.76,44,0
wuf20-078.mwcnf,86.5873015873016,1,0
wuf20-0348.mwcnf,98.03082646824343,43,0
wuf20-0318.mwcnf,90.82473693289631,9,0
wuf20-0605.mwcnf,86.61606948968512,7,0
wuf20-0835.mwcnf,85.93179448994788,4,0
wuf20-062.mwcnf,84.27811280595955,3,0
wuf20-0354.mwcnf,91.66666666666666,16,0
wuf20-0672.mwcnf,99.28571428571429,80,0
wuf20-0789.mwcnf,96.8,36,0
wuf20-0579.mwcnf,97.60171119259647,42,0
wuf20-0919.mwcnf,96.91419420094404,65,0
wuf20-0891.mwcnf,95.22222222222223,57,0
wuf20-0768.mwcnf,83.84007490636705,6,0
wuf20-0302.mwcnf,95.25400320256205,5,0
wuf20-044.mwcnf,88.07159569489939,11,0
wuf20-0735.mwcnf,100.0,100,0
wuf20-0612.mwcnf,96.72928461142563,38,0
wuf20-0682.mwcnf,68.20338983050847,2,0
wuf20-088.mwcnf,76.45899172310008,1,0
wuf20-0101.mwcnf,91.82846619310709,11,0
wuf20-0728.mwcnf,91.0,11,0
wuf20-0224.mwcnf,96.18859837119588,43,0
wuf20-0684.mwcnf,100.0,100,0
wuf20-0355.mwcnf,97.07583230579532,30,0
wuf20-032.mwcnf,100.0,100,0
wuf20-0623.mwcnf,94.9375,40,0
wuf20-0439.mwcnf,90.23571897570584,2,0
wuf20-093.mwcnf,91.73684210526315,37,0
wuf20-0500.mwcnf,98.83333333333334,65,0
wuf20-0536.mwcnf,100.0,100,0
wuf20-0556.mwcnf,96.76121656600519,45,0
wuf20-0425.mwcnf,97.14781237682303,46,0
wuf20-0577.mwcnf,76.83201189296334,3,0
wuf20-0325.mwcnf,93.34373645426962,22,0
wuf20-0231.mwcnf,100.0,100,0
wuf20-0179.mwcnf,95.11659316427784,21,0
wuf20-0369.mwcnf,98.72,68,0
wuf20-0423.mwcnf,95.84955752212389,35,0
wuf20-0724.mwcnf,86.71036176864672,1,0
wuf20-013.mwcnf,94.23148148148148,16,0
wuf20-0322.mwcnf,100.0,100,0
wuf20-0227.mwcnf,77.4781269254467,2,0
wuf20-0841.mwcnf,97.46671331467412,46,0
wuf20-0133.mwcnf,96.82692307692307,26,0
wuf20-0303.mwcnf,95.93333333333334,42,0
wuf20-0247.mwcnf,100.0,100,0
wuf20-0976.mwcnf,97.66666666666666,65,0
wuf20-0249.mwcnf,87.42755991285404,5,0
wuf20-0109.mwcnf,96.0,32,0
wuf20-0583.mwcnf,94.83867025177219,21,0
wuf20-0259.mwcnf,89.50066613375967,3,0
wuf20-0878.mwcnf,70.1999150201827,3,0
wuf20-0242.mwcnf,86.44073307715045,1,0
wuf20-0535.mwcnf,74.22726000559754,0,0
wuf20-0938.mwcnf,100.0,100,0
wuf20-0910.mwcnf,86.7253198546833,12,0
wuf20-0271.mwcnf,78.34953132708436,1,0
wuf20-066.mwcnf,92.75510204081633,12,0
wuf20-0697.mwcnf,86.14624505928855,1,0
wuf20-073.mwcnf,97.44,36,0
wuf20-0872.mwcnf,74.07427361939581,7,0
wuf20-0403.mwcnf,91.50081366965013,5,0
wuf20-0376.mwcnf,99.1764705882353,72,0
wuf20-0972.mwcnf,100.0,100,0
wuf20-0737.mwcnf,91.6470588235294,23,0
wuf20-0935.mwcnf,89.16156092711117,7,0
wuf20-0719.mwcnf,91.89512830048345,20,0
wuf20-076.mwcnf,100.0,100,0
wuf20-0468.mwcnf,92.25207986688852,8,0
wuf20-0675.mwcnf,98.28,57,0
wuf20-0489.mwcnf,96.0,52,0
wuf20-0811.mwcnf,71.4297742744536,3,0
