Formula,avg % of optimum found,exact optimums found,blunders
wuf50-0217.mwcnf,86.20826540342674,39,0
wuf50-08.mwcnf,21.76390008058018,21,0
wuf50-0511.mwcnf,42.90477901545095,0,0
wuf50-0392.mwcnf,48.56545690213869,1,0
wuf50-0895.mwcnf,59.51977508213293,3,0
wuf50-0979.mwcnf,74.0283959659699,2,0
wuf50-0642.mwcnf,64.80293171254917,30,0
wuf50-035.mwcnf,30.97011478967316,1,0
wuf50-0589.mwcnf,48.966174978381375,0,0
wuf50-0981.mwcnf,79.30630105017502,79,0
wuf50-0328.mwcnf,48.73215385081195,0,0
wuf50-0380.mwcnf,42.434615845619085,11,0
wuf50-0192.mwcnf,67.88710066014552,1,0
wuf50-0141.mwcnf,67.0756449976695,0,0
wuf50-095.mwcnf,52.92610619469026,7,0
wuf50-0237.mwcnf,44.31992116456173,0,0
wuf50-0999.mwcnf,71.79502179826359,6,0
wuf50-0411.mwcnf,77.00695112031354,1,0
wuf50-0425.mwcnf,41.345679012345684,1,0
wuf50-0822.mwcnf,47.52271256852931,0,0
wuf50-0480.mwcnf,63.060331743278404,0,0
wuf50-0438.mwcnf,82.42827132886089,1,0
wuf50-0558.mwcnf,30.27960057061341,30,0
wuf50-0352.mwcnf,45.744844124700236,9,0
wuf50-0447.mwcnf,100.0,100,0
wuf50-0190.mwcnf,54.46986021726675,0,0
wuf50-0690.mwcnf,32.72137195955179,6,0
wuf50-055.mwcnf,44.29820331493942,3,0
wuf50-0838.mwcnf,43.47727272727273,0,0
wuf50-0118.mwcnf,51.611152266145865,16,0
wuf50-0460.mwcnf,59.11210762331839,2,0
wuf50-0174.mwcnf,71.68664607782581,1,0
wuf50-0937.mwcnf,57.44854040540209,0,0
wuf50-0311.mwcnf,56.13037622339948,33,0
wuf50-0887.mwcnf,45.367953216374275,3,0
wuf50-0709.mwcnf,42.521173452228815,0,0
wuf50-041.mwcnf,37.67711138310894,6,0
wuf50-0821.mwcnf,76.56886935947271,56,0
wuf50-0199.mwcnf,52.194492171195044,5,0
wuf50-0902.mwcnf,42.74458172979543,20,0
wuf50-0872.mwcnf,57.78833716979064,3,0
wuf50-0452.mwcnf,84.31830291727721,20,0
wuf50-0408.mwcnf,36.74635568513119,25,0
wuf50-0600.mwcnf,61.784388211506645,32,0
wuf50-0426.mwcnf,54.51286000308024,1,0
wuf50-0715.mwcnf,50.245812709364536,1,0
wuf50-0646.mwcnf,46.58201254200513,1,0
wuf50-0148.mwcnf,10.193429536383173,0,0
wuf50-0638.mwcnf,54.96982829108749,3,0
wuf50-0815.mwcnf,45.07564377682404,0,0
wuf50-0513.mwcnf,99.0,99,1
wuf50-0622.mwcnf,58.86532548388463,1,0
wuf50-0228.mwcnf,41.478177347471956,7,0
wuf50-0121.mwcnf,41.40095047523762,31,0
wuf50-0610.mwcnf,69.80469843409955,11,0
wuf50-040.mwcnf,52.019934151451665,0,0
wuf50-0373.mwcnf,75.6962904523235,1,0
wuf50-0383.mwcnf,50.84550737725213,7,0
wuf50-042.mwcnf,37.88304093567251,4,0
wuf50-0680.mwcnf,55.8007814195789,0,0
wuf50-0890.mwcnf,58.61316203854133,8,0
wuf50-0790.mwcnf,39.26878595920265,2,0
wuf50-0286.mwcnf,52.54498425551057,7,0
wuf50-0694.mwcnf,52.71963944810829,0,0
wuf50-0866.mwcnf,50.474604619651515,1,0
wuf50-0136.mwcnf,47.71480503577852,0,0
wuf50-093.mwcnf,58.34031189916684,10,0
wuf50-0801.mwcnf,41.52210121716848,3,0
wuf50-029.mwcnf,73.78550333944176,9,0
wuf50-0326.mwcnf,41.78081101063527,8,0
wuf50-0886.mwcnf,42.926206178410276,0,0
wuf50-0980.mwcnf,59.4323374340949,18,0
wuf50-0619.mwcnf,56.68275181559836,9,0
wuf50-0654.mwcnf,57.51479456199883,0,0
wuf50-0793.mwcnf,68.08996616562206,2,0
wuf50-0316.mwcnf,59.69149128305375,0,0
wuf50-0128.mwcnf,77.4850006275888,41,0
wuf50-0983.mwcnf,66.71736396133987,1,0
wuf50-0758.mwcnf,72.5433833029141,1,0
wuf50-0669.mwcnf,71.0799623037394,1,0
wuf50-0275.mwcnf,52.08253696811186,0,0
wuf50-0892.mwcnf,33.89790947838441,2,0
wuf50-0956.mwcnf,65.022519694029,1,0
wuf50-0876.mwcnf,52.55096905124303,0,0
wuf50-054.mwcnf,53.84379441646634,9,0
wuf50-0298.mwcnf,58.35980705859879,0,0
wuf50-0361.mwcnf,52.93684210526316,0,0
wuf50-0693.mwcnf,53.07417991074924,13,0
wuf50-0773.mwcnf,48.899835796387514,0,0
wuf50-0953.mwcnf,59.20065672249656,2,0
wuf50-0301.mwcnf,66.16418340171309,18,0
wuf50-0507.mwcnf,59.43430866322433,2,0
wuf50-066.mwcnf,46.854330215466845,6,0
wuf50-0421.mwcnf,68.78969744908049,1,0
wuf50-0372.mwcnf,62.03691237830319,0,0
wuf50-0214.mwcnf,37.74147008200871,0,0
wuf50-0814.mwcnf,22.453514847925604,7,0
wuf50-0370.mwcnf,60.3579046720151,7,0
wuf50-0147.mwcnf,54.44960248560724,4,0
wuf50-0908.mwcnf,43.93229313531973,5,0
wuf50-0962.mwcnf,48.99750623441397,0,0
wuf50-0604.mwcnf,58.29637253295917,0,0
wuf50-050.mwcnf,62.036229611041406,1,0
wuf50-0792.mwcnf,51.48164142997939,0,0
wuf50-014.mwcnf,57.57983625470872,0,0
wuf50-0615.mwcnf,44.415944867063345,4,0
wuf50-0418.mwcnf,65.47526673132882,65,0
wuf50-0180.mwcnf,70.92132019396215,3,0
wuf50-0903.mwcnf,38.89446746283207,5,0
wuf50-0473.mwcnf,54.741248379329505,5,0
wuf50-0614.mwcnf,80.69522498117918,0,0
wuf50-0588.mwcnf,65.21567938126209,3,0
wuf50-0191.mwcnf,62.22236446265122,32,0
wuf50-0300.mwcnf,58.08641338170338,0,0
wuf50-0537.mwcnf,49.82170714412339,0,0
wuf50-0525.mwcnf,46.71440068985341,0,0
wuf50-0388.mwcnf,47.24739420935413,1,0
wuf50-0987.mwcnf,66.84334511189635,37,0
wuf50-0430.mwcnf,55.825289575289574,55,0
wuf50-0198.mwcnf,43.779703218810866,0,0
wuf50-0663.mwcnf,44.40009077030985,0,0
wuf50-0345.mwcnf,47.66964560862866,5,0
wuf50-0197.mwcnf,59.571527297857635,32,0
wuf50-0592.mwcnf,64.13944206008584,6,0
wuf50-0875.mwcnf,55.5227566104518,0,0
wuf50-0916.mwcnf,50.29690952867839,1,0
wuf50-0348.mwcnf,44.32551290426156,0,0
wuf50-0721.mwcnf,64.93683375914016,3,0
wuf50-0366.mwcnf,51.0484930274404,8,0
wuf50-0893.mwcnf,43.50820963039909,4,0
wuf50-063.mwcnf,48.620593234278196,6,0
wuf50-0124.mwcnf,85.32471998093487,0,0
wuf50-0889.mwcnf,57.59911667280088,5,0
wuf50-0274.mwcnf,54.72239295226388,10,0
wuf50-0412.mwcnf,50.98622080322635,2,0
wuf50-0351.mwcnf,67.60964314199707,6,0
wuf50-0628.mwcnf,55.99907035837685,0,0
wuf50-0825.mwcnf,72.76698630136985,26,0
wuf50-0209.mwcnf,65.21267459205352,11,0
wuf50-0712.mwcnf,43.60640671914307,3,0
wuf50-0843.mwcnf,55.033193228926756,1,0
wuf50-0419.mwcnf,66.44741379310345,24,0
wuf50-0479.mwcnf,65.1535756154748,6,0
wuf50-0548.mwcnf,41.75579480683977,0,0
wuf50-0293.mwcnf,50.05638652976719,0,0
wuf50-028.mwcnf,50.46269560648028,0,0
wuf50-01.mwcnf,46.61675801812557,0,0
wuf50-0625.mwcnf,72.11102437331945,11,0
wuf50-0517.mwcnf,69.0915079223785,2,0
wuf50-0101.mwcnf,63.886947230551826,5,0
wuf50-018.mwcnf,59.08411692448174,0,0
wuf50-0617.mwcnf,50.215647554193765,4,0
wuf50-0696.mwcnf,58.04717764250138,0,0
wuf50-0433.mwcnf,66.11497943212602,12,0
wuf50-0650.mwcnf,45.843339972809765,0,0
wuf50-0805.mwcnf,50.46328266716708,0,0
wuf50-067.mwcnf,40.946858250655715,12,0
wuf50-075.mwcnf,52.81493401995495,10,0
wuf50-0166.mwcnf,71.27157091371635,10,0
wuf50-0660.mwcnf,48.455925053415875,2,0
wuf50-0665.mwcnf,59.730597359905495,5,0
wuf50-0634.mwcnf,56.49512804866046,9,0
wuf50-083.mwcnf,46.04695621004839,0,0
wuf50-0530.mwcnf,41.677347242921016,2,0
wuf50-0522.mwcnf,66.35162055335968,5,0
wuf50-0131.mwcnf,45.0291682507498,1,0
wuf50-0955.mwcnf,44.57739783322791,1,0
wuf50-09.mwcnf,44.06046511627906,0,0
wuf50-0703.mwcnf,46.54681367034176,0,0
wuf50-0158.mwcnf,60.15741082410825,6,0
wuf50-0940.mwcnf,47.80141906612494,7,0
wuf50-0826.mwcnf,53.24726831242412,22,0
wuf50-0714.mwcnf,65.66980494007521,0,0
wuf50-0992.mwcnf,52.41799278591131,1,0
wuf50-0186.mwcnf,76.1342336923834,10,0
wuf50-0436.mwcnf,69.84183791272224,30,0
wuf50-0697.mwcnf,63.205717354977324,0,0
wuf50-0188.mwcnf,70.52711327993777,1,0
wuf50-03.mwcnf,63.585716858494735,1,0
wuf50-0605.mwcnf,56.172623699255546,8,0
wuf50-0468.mwcnf,50.61639541892707,1,0
wuf50-0146.mwcnf,59.30734632683658,34,0
wuf50-0782.mwcnf,54.46585397400246,0,0
wuf50-0627.mwcnf,55.32172778123058,0,0
wuf50-0747.mwcnf,59.17167438152242,0,0
wuf50-0248.mwcnf,48.17540631708065,48,0
wuf50-0167.mwcnf,56.26347697069287,1,0
wuf50-0318.mwcnf,62.606668683405594,13,0
wuf50-0542.mwcnf,54.16986678915939,13,0
wuf50-0149.mwcnf,51.59727559215208,0,0
wuf50-0108.mwcnf,63.94790482954545,0,0
wuf50-0844.mwcnf,100.0,100,0
wuf50-0143.mwcnf,73.15060633720172,19,0
wuf50-048.mwcnf,60.68638392857143,5,0
wuf50-0276.mwcnf,72.6418638495122,3,0
wuf50-0658.mwcnf,45.954641432705095,10,0
wuf50-0451.mwcnf,43.74420124142437,4,0
wuf50-047.mwcnf,59.55990943921978,2,0
wuf50-0978.mwcnf,41.56670045918063,3,0
wuf50-0333.mwcnf,40.605148514851486,2,0
wuf50-0281.mwcnf,63.24235540170201,1,0
wuf50-0779.mwcnf,54.648600726971836,2,0
wuf50-0964.mwcnf,60.219533785777514,10,0
wuf50-0612.mwcnf,42.83550801701571,1,0
wuf50-0583.mwcnf,61.0413964135826,28,0
wuf50-0282.mwcnf,49.87700656785126,4,0
wuf50-0898.mwcnf,59.225572667270605,3,0
wuf50-0969.mwcnf,66.78739329932583,0,0
wuf50-0376.mwcnf,44.04437171008233,16,0
wuf50-0409.mwcnf,67.4302805280528,0,0
wuf50-0454.mwcnf,57.943299531130734,3,0
wuf50-0645.mwcnf,80.64815247092424,5,0
wuf50-0656.mwcnf,56.11543205782877,1,0
wuf50-0637.mwcnf,52.38299981571272,0,0
wuf50-0541.mwcnf,40.10294538175579,19,0
wuf50-0718.mwcnf,42.180452968781886,0,0
wuf50-021.mwcnf,53.02075745144198,3,0
wuf50-032.mwcnf,40.6242639391523,7,0
wuf50-0261.mwcnf,59.23073825503356,4,0
wuf50-0783.mwcnf,39.24696110210697,8,0
wuf50-0317.mwcnf,45.14200721060857,0,0
wuf50-0988.mwcnf,59.02739382454576,1,0
wuf50-0841.mwcnf,57.868416322128354,0,0
wuf50-0114.mwcnf,66.30442862542523,0,0
wuf50-022.mwcnf,59.95829023047958,1,0
wuf50-0722.mwcnf,65.82707446428996,0,0
wuf50-0740.mwcnf,34.844553913519434,24,0
wuf50-094.mwcnf,51.56746444675685,2,0
wuf50-0745.mwcnf,98.0,98,2
wuf50-0546.mwcnf,56.790098922775705,1,0
wuf50-0257.mwcnf,43.648313449489315,2,0
wuf50-0211.mwcnf,48.936562639606876,6,0
wuf50-0302.mwcnf,38.64273525109702,3,0
wuf50-0881.mwcnf,57.170647100870376,0,0
wuf50-0219.mwcnf,61.31128374740405,3,0
wuf50-0387.mwcnf,57.72913894696826,3,0
wuf50-0358.mwcnf,50.386949742113465,18,0
wuf50-0175.mwcnf,68.85354824817743,3,0
wuf50-0579.mwcnf,75.13899053194896,0,0
wuf50-0918.mwcnf,53.5948717948718,0,0
wuf50-0142.mwcnf,29.22515060240964,1,0
wuf50-0224.mwcnf,44.31206949100884,0,0
wuf50-0172.mwcnf,39.54650269023828,3,0
wuf50-0139.mwcnf,49.86594084082114,8,0
wuf50-0371.mwcnf,47.82620420908657,4,0
wuf50-0540.mwcnf,59.30669346733668,0,0
wuf50-0828.mwcnf,44.75366143290672,1,0
wuf50-0606.mwcnf,49.53645136960472,1,0
wuf50-0569.mwcnf,72.03071200343364,33,0
wuf50-0478.mwcnf,63.713596914175504,63,0
wuf50-0935.mwcnf,56.57461227332387,1,0
wuf50-0335.mwcnf,52.71205940801171,0,0
wuf50-0410.mwcnf,100.0,100,0
wuf50-0164.mwcnf,53.781997078945345,8,0
wuf50-0560.mwcnf,59.237391807829916,3,0
wuf50-0738.mwcnf,69.82301880726571,14,0
wuf50-0707.mwcnf,53.40517511434121,5,0
wuf50-0760.mwcnf,41.247648567764,0,0
wuf50-0481.mwcnf,37.23520219845354,0,0
wuf50-0927.mwcnf,63.54713084525741,15,0
wuf50-0624.mwcnf,64.0757272102611,11,0
wuf50-0440.mwcnf,66.19941348973607,5,0
wuf50-0683.mwcnf,74.08526919923476,49,0
wuf50-0991.mwcnf,58.71467018179821,0,0
wuf50-019.mwcnf,65.03124039348295,24,0
wuf50-0431.mwcnf,51.45236998025017,0,0
wuf50-0375.mwcnf,53.14412161354751,1,0
wuf50-0659.mwcnf,55.59823274424808,0,0
wuf50-0906.mwcnf,45.08686294585954,5,0
wuf50-0677.mwcnf,49.746519549763036,1,0
wuf50-0609.mwcnf,68.77872953529453,0,0
wuf50-0597.mwcnf,61.03217262546143,0,0
wuf50-0864.mwcnf,61.54875717017208,33,0
wuf50-0462.mwcnf,39.570427876678714,1,0
wuf50-0807.mwcnf,23.241301934478116,1,0
wuf50-0662.mwcnf,36.1251598173516,0,0
wuf50-0356.mwcnf,63.274174816625916,0,0
wuf50-0796.mwcnf,76.67236531606166,12,0
wuf50-0595.mwcnf,47.979045401629804,1,0
wuf50-0482.mwcnf,62.83118330944418,2,0
wuf50-0636.mwcnf,70.03591511438397,0,0
wuf50-0255.mwcnf,51.27606932273512,15,0
wuf50-0929.mwcnf,54.24762872628727,6,0
wuf50-0476.mwcnf,34.64383561643835,0,0
wuf50-061.mwcnf,40.24870604735032,16,0
wuf50-0263.mwcnf,67.83631693513279,26,0
wuf50-0494.mwcnf,50.096041415629045,3,0
wuf50-0195.mwcnf,60.04369397028122,4,0
wuf50-0834.mwcnf,49.145417711087454,0,0
wuf50-0596.mwcnf,49.238198078763226,0,0
wuf50-0823.mwcnf,56.00113346557098,5,0
wuf50-0800.mwcnf,57.63336777860303,0,0
wuf50-0181.mwcnf,32.26053639846744,32,0
wuf50-052.mwcnf,51.47358130662852,8,0
wuf50-0523.mwcnf,40.04146261834802,3,0
wuf50-078.mwcnf,64.43408360128618,64,0
wuf50-0313.mwcnf,80.42637416183807,4,0
wuf50-0377.mwcnf,57.37245704761091,0,0
wuf50-0909.mwcnf,63.30596436870643,2,0
wuf50-0389.mwcnf,37.36199342825849,3,0
wuf50-0867.mwcnf,74.01761756335547,16,0
wuf50-0739.mwcnf,47.33739420071635,3,0
wuf50-0954.mwcnf,64.31204933586338,5,0
wuf50-0753.mwcnf,55.75400343547404,0,0
wuf50-0571.mwcnf,64.78001938880898,0,0
wuf50-0561.mwcnf,56.70530466670016,0,0
wuf50-0735.mwcnf,48.363787840089515,1,0
wuf50-0727.mwcnf,52.926122094881514,14,0
wuf50-0385.mwcnf,54.78053163779474,0,0
wuf50-0152.mwcnf,38.20882504702142,0,0
wuf50-0449.mwcnf,73.59146855504974,1,0
wuf50-0486.mwcnf,67.76092074287209,10,0
wuf50-0573.mwcnf,51.02291361639825,0,0
wuf50-0144.mwcnf,56.57231726283048,10,0
wuf50-0551.mwcnf,66.65574232477952,2,0
wuf50-087.mwcnf,61.19332431213352,10,0
wuf50-0239.mwcnf,38.763948292915856,1,0
wuf50-0832.mwcnf,31.98744685158939,19,0
wuf50-0795.mwcnf,59.56251523275651,14,0
wuf50-0947.mwcnf,68.00246165498959,6,0
wuf50-0586.mwcnf,61.780107334525944,13,0
wuf50-0477.mwcnf,69.35209022925095,3,0
wuf50-0381.mwcnf,57.580224719101125,27,0
wuf50-0218.mwcnf,48.370684551687965,3,0
wuf50-0245.mwcnf,45.85359005214601,0,0
wuf50-0960.mwcnf,54.56646377380718,15,0
wuf50-0359.mwcnf,54.6062893081761,20,0
wuf50-0499.mwcnf,68.69638758004108,6,0
wuf50-0748.mwcnf,47.96346398800406,2,0
wuf50-0176.mwcnf,49.21875,49,0
wuf50-0127.mwcnf,52.732821637426895,4,0
wuf50-0314.mwcnf,52.69400021466137,0,0
wuf50-057.mwcnf,60.75716206626078,20,0
wuf50-0106.mwcnf,61.87552785039212,31,0
wuf50-0304.mwcnf,66.7331042120136,1,0
wuf50-0950.mwcnf,41.381764705882354,17,0
wuf50-0957.mwcnf,62.4773632207639,23,0
wuf50-0240.mwcnf,39.805564094681834,1,0
wuf50-0649.mwcnf,55.30955713130559,0,0
wuf50-0613.mwcnf,63.74063123448108,2,0
wuf50-0407.mwcnf,55.89216674573055,0,0
wuf50-0564.mwcnf,50.557326426160145,6,0
wuf50-0278.mwcnf,34.11973970390153,3,0
wuf50-0202.mwcnf,45.744493138046366,4,0
wuf50-031.mwcnf,40.674407169482116,0,0
wuf50-0151.mwcnf,59.716246670764185,41,0
wuf50-0756.mwcnf,41.2900008509914,2,0
wuf50-0458.mwcnf,38.86451714748017,0,0
wuf50-0360.mwcnf,55.13434963016417,0,0
wuf50-0287.mwcnf,63.85756366139023,2,0
wuf50-0231.mwcnf,34.30442057448816,0,0
wuf50-0648.mwcnf,51.23519559755951,7,0
wuf50-060.mwcnf,52.59166607104567,25,0
wuf50-056.mwcnf,57.75077996663653,1,0
wuf50-0684.mwcnf,59.03667825186719,1,0
wuf50-0129.mwcnf,49.81529209621993,9,0
wuf50-0338.mwcnf,38.66761663304773,7,0
wuf50-0982.mwcnf,71.10265486725663,22,0
wuf50-0922.mwcnf,51.4538610276875,0,0
wuf50-0208.mwcnf,41.59854677565849,0,0
wuf50-0894.mwcnf,71.90799195468352,0,0
wuf50-0213.mwcnf,62.352345045373546,5,0
wuf50-0320.mwcnf,43.56337541757709,0,0
wuf50-0243.mwcnf,40.5207533124907,3,0
wuf50-0483.mwcnf,47.029725393979426,2,0
wuf50-0749.mwcnf,53.13791901180455,5,0
wuf50-051.mwcnf,52.19139212535155,0,0
wuf50-0994.mwcnf,54.03892626216446,0,0
wuf50-077.mwcnf,36.804323556277275,4,0
wuf50-0212.mwcnf,34.734906991661326,4,0
wuf50-0280.mwcnf,46.74387409729696,11,0
wuf50-0831.mwcnf,51.81270048115477,0,0
wuf50-034.mwcnf,58.717664833407945,1,0
wuf50-0811.mwcnf,41.883614632486726,0,0
wuf50-0804.mwcnf,73.18002259157657,2,0
wuf50-0532.mwcnf,54.413117911405955,0,0
wuf50-0806.mwcnf,36.111908526943196,0,0
wuf50-088.mwcnf,58.56124314442413,8,0
wuf50-0422.mwcnf,60.225068439577626,1,0
wuf50-0901.mwcnf,61.849260042283305,9,0
wuf50-071.mwcnf,43.792150351972374,1,0
wuf50-0798.mwcnf,45.94249733948209,0,0
wuf50-0538.mwcnf,43.99750432349592,4,0
wuf50-0471.mwcnf,42.73203883495145,11,0
wuf50-0279.mwcnf,49.92135610309408,16,0
wuf50-0744.mwcnf,65.9979738239965,3,0
wuf50-0618.mwcnf,54.63275005075837,2,0
wuf50-0972.mwcnf,27.93678041850416,1,0
wuf50-0878.mwcnf,48.48206368399838,48,0
wuf50-0215.mwcnf,65.75550412809608,0,0
wuf50-0305.mwcnf,54.47651338687484,0,0
wuf50-0770.mwcnf,54.8212791693967,0,0
wuf50-0698.mwcnf,43.13099041533546,0,0
wuf50-0514.mwcnf,60.186277506112475,1,0
wuf50-0755.mwcnf,70.88786295548992,1,0
wuf50-0743.mwcnf,44.32553549939831,0,0
wuf50-0331.mwcnf,55.07079062518732,26,0
wuf50-0871.mwcnf,48.14616805687734,0,0
wuf50-0607.mwcnf,56.49553981650339,0,0
wuf50-0515.mwcnf,53.31672771672772,5,0
wuf50-0786.mwcnf,47.00113746612693,1,0
wuf50-0531.mwcnf,44.722766679231064,1,0
wuf50-0221.mwcnf,44.068838352796554,9,0
wuf50-0162.mwcnf,41.908422459893046,17,0
wuf50-0242.mwcnf,67.7155109489051,0,0
wuf50-0674.mwcnf,63.31287210018477,14,0
wuf50-0942.mwcnf,73.99705665930831,43,0
wuf50-0285.mwcnf,43.31214720654251,0,0
wuf50-039.mwcnf,52.54760681765118,1,0
wuf50-0630.mwcnf,37.95058389146488,6,0
wuf50-0354.mwcnf,54.44415869006133,2,0
wuf50-0520.mwcnf,34.868247372280614,0,0
wuf50-0439.mwcnf,49.16075307748009,0,0
wuf50-0907.mwcnf,51.41181537721864,1,0
wuf50-0966.mwcnf,52.723564836539964,2,0
wuf50-0154.mwcnf,77.28950821510682,8,0
wuf50-0393.mwcnf,67.07708894878706,34,0
wuf50-0527.mwcnf,56.56810399860716,0,0
wuf50-0185.mwcnf,57.69195391488361,0,0
wuf50-0752.mwcnf,52.98754769093931,0,0
wuf50-0495.mwcnf,83.34393063583815,83,0
wuf50-0750.mwcnf,63.88167617103424,6,0
wuf50-0247.mwcnf,57.054531063967964,0,0
wuf50-076.mwcnf,54.34277615834313,0,0
wuf50-0349.mwcnf,52.243216008061616,8,0
wuf50-0717.mwcnf,55.72183181072851,30,0
wuf50-0737.mwcnf,67.84288810674302,1,0
wuf50-0657.mwcnf,67.92081409560022,0,0
wuf50-0315.mwcnf,61.60932703154227,1,0
wuf50-011.mwcnf,30.636029411764707,4,0
wuf50-0816.mwcnf,41.17486410545942,3,0
wuf50-0731.mwcnf,57.813620807665984,9,0
wuf50-0873.mwcnf,54.51810136765889,54,0
wuf50-0566.mwcnf,62.55898755898755,35,0
wuf50-0591.mwcnf,43.71470226594063,0,0
wuf50-0374.mwcnf,60.39346837265618,2,0
wuf50-0394.mwcnf,42.508960129674236,7,0
wuf50-0672.mwcnf,55.11477801075759,9,0
wuf50-0689.mwcnf,44.59494970231985,0,0
wuf50-0117.mwcnf,51.991364421416236,0,0
wuf50-0857.mwcnf,76.85438154795744,17,0
wuf50-082.mwcnf,65.0237002405856,0,0
wuf50-0852.mwcnf,55.796726611436654,27,0
wuf50-0455.mwcnf,38.39326923076923,37,0
wuf50-0930.mwcnf,55.51126165979928,0,0
wuf50-0194.mwcnf,60.15325670498084,60,0
wuf50-086.mwcnf,77.44736477435447,46,0
wuf50-0936.mwcnf,52.75309800575877,0,0
wuf50-0456.mwcnf,60.72575014153614,3,0
wuf50-0556.mwcnf,59.16376604850214,59,0
wuf50-0269.mwcnf,62.847091448015334,0,0
wuf50-0341.mwcnf,37.42350119904077,5,0
wuf50-0340.mwcnf,41.70586248492159,10,0
wuf50-0153.mwcnf,62.246281592484905,9,0
wuf50-0413.mwcnf,51.66319783197832,0,0
wuf50-0996.mwcnf,54.681073379244836,0,0
wuf50-0850.mwcnf,58.4572742022715,17,0
wuf50-0258.mwcnf,64.61166291214417,35,0
wuf50-0897.mwcnf,69.55204726953792,5,0
wuf50-0729.mwcnf,54.44406433268171,0,0
wuf50-0177.mwcnf,69.86530703720305,18,0
wuf50-0503.mwcnf,68.67556468172485,24,0
wuf50-0856.mwcnf,45.562187711006075,10,0
wuf50-0580.mwcnf,72.49687649125852,19,0
wuf50-0487.mwcnf,54.29859287422099,0,0
wuf50-0900.mwcnf,49.06908381784695,10,0
wuf50-0244.mwcnf,43.23046139920441,4,0
wuf50-0448.mwcnf,35.30282375851996,3,0
wuf50-0666.mwcnf,45.10943537797787,2,0
wuf50-0397.mwcnf,67.15969741362325,1,0
wuf50-0576.mwcnf,63.6560656915756,3,0
wuf50-0437.mwcnf,25.990134053001817,3,0
wuf50-0303.mwcnf,50.2957041522109,3,0
wuf50-0626.mwcnf,55.332989838271075,2,0
wuf50-0549.mwcnf,61.375337282263345,0,0
wuf50-0692.mwcnf,61.14913957934991,38,0
wuf50-0653.mwcnf,46.99803016458805,0,0
wuf50-0288.mwcnf,45.940238754877356,0,0
wuf50-0870.mwcnf,64.00947535474235,0,0
wuf50-0423.mwcnf,73.72035497526393,0,0
wuf50-0757.mwcnf,50.5621117243769,3,0
wuf50-0135.mwcnf,46.633635460388916,0,0
wuf50-0382.mwcnf,44.75290732526076,9,0
wuf50-0668.mwcnf,53.36779997663279,3,0
wuf50-0921.mwcnf,63.774896713325525,1,0
wuf50-027.mwcnf,56.33946808197541,0,0
wuf50-0267.mwcnf,67.56487025948104,45,0
wuf50-0879.mwcnf,57.706477732793516,27,0
wuf50-0620.mwcnf,59.279161299556314,12,0
wuf50-0941.mwcnf,62.690364277320796,19,0
wuf50-0688.mwcnf,44.99804241435563,4,0
wuf50-0229.mwcnf,55.80853276061907,0,0
wuf50-0762.mwcnf,51.29490428227678,2,0
wuf50-0119.mwcnf,61.78165371971775,4,0
wuf50-0563.mwcnf,12.351497860199716,12,0
wuf50-0254.mwcnf,54.647975247578685,0,0
